JUN24WSG100005.spu,JUN24WSG100004.spu,JUN24WSG100003.spu,
Wavelength,JUN24WSG100006.spu,JUN24WSG100007.spu,JUN24WSG100008.spu,JUN24WSG100009.spu,JUN24WSG100010.spu,JUN24WSG100011.spu,JUN24WSG100012.spu,JUN24WSG100013.spu,JUN24WSG100014.spu,JUN24WSG100015.spu,JUN24WSG100016.spu,JUN24WSG100017.spu,JUN24WSG100018.spu,JUN24WSG100019.spu,JUN24WSG100020.spu,JUN24WSG100021.spu,JUN24WSG100022.spu,JUN24WSG100023.spu,JUN24WSG100024.spu,JUN24WSG100025.spu
 694 , 0.084628 , 0.095709 , 0.10291 , 0.082158 , 0.087939 , 0.151951 , 0.181484 , 0.129871 , 0.113663 , 0.114543 , 0.119108 , 0.152923 , 0.145128 , 0.097581 , 0.064953 , 0.128371 , 0.091894 , 0.11789 , 0.095809 , 0.113537 
 695 , 0.08592 , 0.096888 , 0.10406 , 0.083189 , 0.089122 , 0.153684 , 0.183671 , 0.132045 , 0.115535 , 0.117131 , 0.122116 , 0.154502 , 0.147354 , 0.099819 , 0.068306 , 0.130283 , 0.094313 , 0.119556 , 0.096586 , 0.116002 
 696 , 0.08719 , 0.098064 , 0.105194 , 0.084211 , 0.090289 , 0.15539 , 0.18582 , 0.134207 , 0.117395 , 0.119688 , 0.125085 , 0.156051 , 0.149547 , 0.102035 , 0.071629 , 0.132164 , 0.096707 , 0.121205 , 0.097348 , 0.118431 
 697 , 0.08845 , 0.099227 , 0.106313 , 0.085219 , 0.091441 , 0.157075 , 0.187946 , 0.136335 , 0.119227 , 0.122208 , 0.128021 , 0.157579 , 0.151721 , 0.104225 , 0.074912 , 0.134023 , 0.099072 , 0.122832 , 0.098098 , 0.120835 
 698 , 0.089839 , 0.100615 , 0.107659 , 0.086287 , 0.092714 , 0.158938 , 0.190195 , 0.138687 , 0.121091 , 0.124917 , 0.131184 , 0.159432 , 0.154106 , 0.106778 , 0.078869 , 0.136211 , 0.101791 , 0.124907 , 0.099021 , 0.123711 
 699 , 0.091225 , 0.101994 , 0.109014 , 0.087362 , 0.093975 , 0.160783 , 0.192424 , 0.141028 , 0.122951 , 0.127608 , 0.13432 , 0.161299 , 0.156483 , 0.109327 , 0.082814 , 0.138406 , 0.104496 , 0.126992 , 0.099953 , 0.12657 
 700 , 0.092598 , 0.103355 , 0.110356 , 0.088421 , 0.09523 , 0.162607 , 0.194631 , 0.143345 , 0.124794 , 0.130272 , 0.137427 , 0.163157 , 0.158832 , 0.111855 , 0.086714 , 0.140574 , 0.107174 , 0.129055 , 0.100876 , 0.129396 
 701 , 0.094034 , 0.104764 , 0.111766 , 0.089532 , 0.096613 , 0.164513 , 0.19693 , 0.145627 , 0.126742 , 0.13296 , 0.140647 , 0.165046 , 0.161195 , 0.114444 , 0.090795 , 0.142812 , 0.109942 , 0.131111 , 0.101815 , 0.132383 
 702 , 0.095519 , 0.10618 , 0.113207 , 0.090667 , 0.098102 , 0.166518 , 0.199317 , 0.147882 , 0.128745 , 0.135654 , 0.143929 , 0.166975 , 0.163572 , 0.117018 , 0.094964 , 0.145078 , 0.112755 , 0.133145 , 0.102772 , 0.135473 
 703 , 0.096987 , 0.107585 , 0.114628 , 0.091788 , 0.099574 , 0.168508 , 0.201682 , 0.150114 , 0.130728 , 0.138318 , 0.147175 , 0.16888 , 0.165921 , 0.119567 , 0.09909 , 0.147322 , 0.115537 , 0.135159 , 0.103721 , 0.138528 
 704 , 0.098483 , 0.108977 , 0.116053 , 0.092927 , 0.101062 , 0.170454 , 0.204 , 0.152367 , 0.132692 , 0.140958 , 0.150389 , 0.170795 , 0.168261 , 0.122116 , 0.103269 , 0.149619 , 0.118383 , 0.13723 , 0.104663 , 0.141601 
 705 , 0.100048 , 0.110372 , 0.117506 , 0.094099 , 0.102583 , 0.172314 , 0.206215 , 0.154671 , 0.134639 , 0.143579 , 0.153583 , 0.172726 , 0.17059 , 0.124737 , 0.107634 , 0.152078 , 0.121411 , 0.139452 , 0.105584 , 0.14475 
 706 , 0.101592 , 0.111766 , 0.118947 , 0.095267 , 0.104077 , 0.174146 , 0.208396 , 0.15695 , 0.136563 , 0.146186 , 0.156752 , 0.174634 , 0.172898 , 0.127351 , 0.111969 , 0.154527 , 0.124416 , 0.14165 , 0.10649 , 0.147878 
 707 , 0.103126 , 0.113156 , 0.120379 , 0.096424 , 0.105563 , 0.17596 , 0.210567 , 0.159213 , 0.138474 , 0.148774 , 0.159907 , 0.176529 , 0.17519 , 0.129952 , 0.116277 , 0.15696 , 0.1274 , 0.143839 , 0.107388 , 0.150984 
 708 , 0.10445 , 0.114401 , 0.121651 , 0.097455 , 0.106911 , 0.177592 , 0.212519 , 0.161237 , 0.140281 , 0.151136 , 0.162833 , 0.17828 , 0.177246 , 0.132511 , 0.120435 , 0.15916 , 0.130271 , 0.145901 , 0.108151 , 0.1539 
 709 , 0.10579 , 0.115635 , 0.122921 , 0.098486 , 0.108268 , 0.179248 , 0.214456 , 0.163285 , 0.142089 , 0.153483 , 0.165763 , 0.180042 , 0.179305 , 0.135066 , 0.124609 , 0.161333 , 0.133153 , 0.147963 , 0.108933 , 0.156817 
 710 , 0.107139 , 0.116873 , 0.124193 , 0.099524 , 0.109629 , 0.180909 , 0.216397 , 0.165345 , 0.143903 , 0.15584 , 0.168705 , 0.181813 , 0.181375 , 0.137629 , 0.128796 , 0.163512 , 0.136045 , 0.150038 , 0.109719 , 0.159747 
 711 , 0.108449 , 0.118104 , 0.125398 , 0.100489 , 0.110867 , 0.182411 , 0.218164 , 0.16727 , 0.145554 , 0.158035 , 0.171529 , 0.183425 , 0.183191 , 0.140111 , 0.132807 , 0.1656 , 0.13884 , 0.151997 , 0.110391 , 0.162617 
 712 , 0.10973 , 0.119367 , 0.126585 , 0.101424 , 0.11204 , 0.183791 , 0.219882 , 0.169132 , 0.147118 , 0.160158 , 0.174292 , 0.184932 , 0.184837 , 0.14257 , 0.136762 , 0.167665 , 0.14158 , 0.153906 , 0.110985 , 0.165464 
 713 , 0.111037 , 0.12066 , 0.127797 , 0.10238 , 0.113236 , 0.185198 , 0.221632 , 0.171033 , 0.148718 , 0.162323 , 0.177106 , 0.186465 , 0.186512 , 0.145074 , 0.140795 , 0.169766 , 0.144368 , 0.155855 , 0.111593 , 0.168364 
 714 , 0.11235 , 0.121965 , 0.129031 , 0.103315 , 0.114435 , 0.186581 , 0.223364 , 0.172903 , 0.150313 , 0.164469 , 0.179932 , 0.188038 , 0.188225 , 0.147581 , 0.144831 , 0.1719 , 0.147188 , 0.15781 , 0.112228 , 0.171282 
 715 , 0.113675 , 0.123268 , 0.130284 , 0.10418 , 0.115617 , 0.18791 , 0.225016 , 0.174672 , 0.151911 , 0.166568 , 0.182761 , 0.189703 , 0.190048 , 0.150062 , 0.148806 , 0.174065 , 0.150062 , 0.159772 , 0.112938 , 0.174177 
 716 , 0.115043 , 0.1246 , 0.131581 , 0.105059 , 0.116842 , 0.189286 , 0.226708 , 0.176481 , 0.153557 , 0.168733 , 0.18567 , 0.19142 , 0.19194 , 0.152618 , 0.152888 , 0.176286 , 0.153022 , 0.161798 , 0.113668 , 0.17715 
 717 , 0.116448 , 0.125966 , 0.132908 , 0.105966 , 0.118104 , 0.190701 , 0.228443 , 0.178346 , 0.155245 , 0.170955 , 0.18866 , 0.193191 , 0.193889 , 0.155245 , 0.157077 , 0.178558 , 0.156064 , 0.16388 , 0.114416 , 0.180201 
 718 , 0.117845 , 0.127337 , 0.134191 , 0.106932 , 0.119426 , 0.192268 , 0.230265 , 0.180192 , 0.156872 , 0.173025 , 0.191519 , 0.19504 , 0.195821 , 0.157865 , 0.161097 , 0.180757 , 0.15906 , 0.165909 , 0.115307 , 0.183125 
 719 , 0.119265 , 0.128734 , 0.135477 , 0.107929 , 0.120745 , 0.193858 , 0.232167 , 0.182087 , 0.1585 , 0.17512 , 0.194426 , 0.19692 , 0.197795 , 0.160526 , 0.165187 , 0.183022 , 0.162112 , 0.167951 , 0.11623 , 0.186121 
 720 , 0.120709 , 0.130155 , 0.136787 , 0.108946 , 0.122094 , 0.19548 , 0.234102 , 0.184014 , 0.160158 , 0.177245 , 0.19739 , 0.198834 , 0.199803 , 0.163234 , 0.169357 , 0.18533 , 0.165217 , 0.170029 , 0.117167 , 0.189169 
 721 , 0.122137 , 0.131535 , 0.13806 , 0.109981 , 0.123371 , 0.196964 , 0.235943 , 0.185928 , 0.16176 , 0.179339 , 0.200227 , 0.200653 , 0.20167 , 0.165835 , 0.1733 , 0.187575 , 0.16829 , 0.172043 , 0.117962 , 0.192086 
 722 , 0.12355 , 0.132886 , 0.139311 , 0.111021 , 0.124668 , 0.19838 , 0.237645 , 0.187812 , 0.163358 , 0.181406 , 0.203008 , 0.202424 , 0.203465 , 0.16842 , 0.177136 , 0.189764 , 0.171349 , 0.174066 , 0.11866 , 0.194912 
 723 , 0.124966 , 0.134242 , 0.140571 , 0.112073 , 0.125969 , 0.199804 , 0.239357 , 0.189702 , 0.164962 , 0.183485 , 0.205808 , 0.204208 , 0.20527 , 0.171016 , 0.180996 , 0.19197 , 0.174427 , 0.176094 , 0.11936 , 0.197748 
 724 , 0.126322 , 0.135553 , 0.141819 , 0.113076 , 0.127267 , 0.201213 , 0.241063 , 0.191549 , 0.166565 , 0.185504 , 0.208535 , 0.206028 , 0.207073 , 0.173618 , 0.184757 , 0.194088 , 0.177407 , 0.178145 , 0.120066 , 0.200519 
 725 , 0.127522 , 0.136761 , 0.143055 , 0.113991 , 0.128487 , 0.202555 , 0.242725 , 0.193298 , 0.168105 , 0.187382 , 0.21108 , 0.207839 , 0.208804 , 0.176145 , 0.188261 , 0.195974 , 0.180154 , 0.180194 , 0.120792 , 0.203134 
 726 , 0.128705 , 0.137956 , 0.144295 , 0.114901 , 0.129683 , 0.203881 , 0.244378 , 0.195048 , 0.16962 , 0.189256 , 0.213607 , 0.209619 , 0.210503 , 0.178646 , 0.191746 , 0.197834 , 0.18289 , 0.182231 , 0.121518 , 0.205747 
 727 , 0.129883 , 0.13915 , 0.14553 , 0.115815 , 0.130874 , 0.205201 , 0.246026 , 0.196791 , 0.171133 , 0.19112 , 0.216127 , 0.211388 , 0.212195 , 0.181136 , 0.195217 , 0.199683 , 0.185614 , 0.184256 , 0.122239 , 0.208349 
 728 , 0.131069 , 0.140384 , 0.146771 , 0.116743 , 0.132101 , 0.206586 , 0.247633 , 0.198308 , 0.1725 , 0.192846 , 0.218472 , 0.213054 , 0.213841 , 0.183406 , 0.198232 , 0.201558 , 0.188108 , 0.185998 , 0.12296 , 0.21081 
 729 , 0.132263 , 0.141604 , 0.147966 , 0.117665 , 0.133341 , 0.207979 , 0.249271 , 0.199788 , 0.17389 , 0.194556 , 0.220785 , 0.214744 , 0.215491 , 0.185645 , 0.201219 , 0.203459 , 0.19055 , 0.187702 , 0.123661 , 0.213228 
 730 , 0.133441 , 0.142811 , 0.149149 , 0.118574 , 0.134568 , 0.20935 , 0.250887 , 0.201255 , 0.175269 , 0.196245 , 0.223072 , 0.216417 , 0.217124 , 0.187859 , 0.204166 , 0.205343 , 0.192962 , 0.189389 , 0.124352 , 0.215616 
 731 , 0.134536 , 0.14392 , 0.150275 , 0.119409 , 0.135681 , 0.210608 , 0.252419 , 0.202705 , 0.176593 , 0.197803 , 0.225109 , 0.218051 , 0.218722 , 0.18989 , 0.206923 , 0.207043 , 0.195244 , 0.190995 , 0.125027 , 0.217756 
 732 , 0.13559 , 0.144998 , 0.15142 , 0.120198 , 0.13674 , 0.211812 , 0.253907 , 0.20419 , 0.177877 , 0.199305 , 0.227042 , 0.219627 , 0.220294 , 0.19188 , 0.209569 , 0.208637 , 0.197491 , 0.192614 , 0.125715 , 0.219797 
 733 , 0.136626 , 0.146063 , 0.152546 , 0.120978 , 0.137791 , 0.213002 , 0.255375 , 0.205658 , 0.179147 , 0.200789 , 0.22895 , 0.221189 , 0.221848 , 0.193839 , 0.212181 , 0.210204 , 0.199704 , 0.194212 , 0.126394 , 0.221807 
 734 , 0.137612 , 0.147061 , 0.153585 , 0.12173 , 0.138817 , 0.214144 , 0.256773 , 0.207036 , 0.180353 , 0.202171 , 0.230772 , 0.222636 , 0.22331 , 0.195723 , 0.214598 , 0.211682 , 0.201766 , 0.195719 , 0.12705 , 0.223705 
 735 , 0.138504 , 0.147926 , 0.154467 , 0.122447 , 0.139783 , 0.21522 , 0.258044 , 0.208247 , 0.181472 , 0.203385 , 0.232439 , 0.223949 , 0.224664 , 0.197484 , 0.216733 , 0.213014 , 0.203561 , 0.19707 , 0.12766 , 0.225425 
 736 , 0.139386 , 0.148778 , 0.155339 , 0.123167 , 0.140734 , 0.216289 , 0.259304 , 0.209449 , 0.182585 , 0.204591 , 0.23409 , 0.225266 , 0.226024 , 0.199223 , 0.218863 , 0.214334 , 0.205343 , 0.198399 , 0.12826 , 0.227137 
 737 , 0.140263 , 0.149626 , 0.156208 , 0.123881 , 0.141671 , 0.217348 , 0.260553 , 0.210639 , 0.183681 , 0.205789 , 0.235725 , 0.226575 , 0.227373 , 0.200947 , 0.220971 , 0.215642 , 0.207102 , 0.199711 , 0.128853 , 0.228835 
 738 , 0.141119 , 0.150479 , 0.157042 , 0.124603 , 0.142418 , 0.218228 , 0.261626 , 0.211774 , 0.184657 , 0.206922 , 0.237202 , 0.227819 , 0.228512 , 0.202454 , 0.222804 , 0.216829 , 0.20866 , 0.200893 , 0.12941 , 0.230367 
 739 , 0.141957 , 0.151345 , 0.157872 , 0.125321 , 0.143145 , 0.219067 , 0.26266 , 0.212902 , 0.185605 , 0.208015 , 0.238644 , 0.228989 , 0.229597 , 0.2039 , 0.22457 , 0.21797 , 0.210187 , 0.202068 , 0.129963 , 0.231845 
 740 , 0.142793 , 0.152208 , 0.1587 , 0.126042 , 0.143873 , 0.219907 , 0.263691 , 0.214028 , 0.18655 , 0.209107 , 0.240081 , 0.230157 , 0.230679 , 0.205344 , 0.226326 , 0.219108 , 0.211713 , 0.203242 , 0.130518 , 0.233322 
 741 , 0.143456 , 0.152959 , 0.159494 , 0.126598 , 0.144553 , 0.220696 , 0.264612 , 0.214981 , 0.187417 , 0.210054 , 0.241274 , 0.23122 , 0.231748 , 0.206643 , 0.227868 , 0.220104 , 0.212968 , 0.204298 , 0.131061 , 0.234548 
 742 , 0.144069 , 0.15365 , 0.160276 , 0.127092 , 0.145278 , 0.221488 , 0.265543 , 0.215833 , 0.188303 , 0.210981 , 0.242423 , 0.232345 , 0.232829 , 0.207957 , 0.229418 , 0.221109 , 0.214209 , 0.205326 , 0.131602 , 0.23572 
 743 , 0.144684 , 0.154343 , 0.161065 , 0.127592 , 0.146 , 0.222281 , 0.266472 , 0.216682 , 0.189191 , 0.21191 , 0.243575 , 0.233478 , 0.233912 , 0.209275 , 0.230975 , 0.222116 , 0.215453 , 0.206361 , 0.132144 , 0.236894 
 744 , 0.145307 , 0.155056 , 0.161828 , 0.128096 , 0.146718 , 0.223041 , 0.26741 , 0.217501 , 0.190024 , 0.212785 , 0.24469 , 0.234575 , 0.23496 , 0.210495 , 0.232432 , 0.223083 , 0.216626 , 0.207322 , 0.132656 , 0.238014 
 745 , 0.145952 , 0.155813 , 0.162566 , 0.128612 , 0.147393 , 0.223753 , 0.268353 , 0.218299 , 0.190749 , 0.213584 , 0.245752 , 0.235629 , 0.235964 , 0.211541 , 0.233632 , 0.223987 , 0.217619 , 0.208135 , 0.133125 , 0.23904 
 746 , 0.146614 , 0.156575 , 0.163316 , 0.129129 , 0.148072 , 0.224476 , 0.269305 , 0.219123 , 0.191479 , 0.214395 , 0.246826 , 0.23669 , 0.236998 , 0.212592 , 0.234804 , 0.224899 , 0.218594 , 0.20895 , 0.133604 , 0.240065 
 747 , 0.147269 , 0.157334 , 0.164057 , 0.129648 , 0.148753 , 0.225199 , 0.270253 , 0.219946 , 0.192213 , 0.215213 , 0.247899 , 0.237756 , 0.238028 , 0.213646 , 0.235982 , 0.225812 , 0.219568 , 0.209771 , 0.134081 , 0.241093 
 748 , 0.147768 , 0.157789 , 0.164552 , 0.130117 , 0.149334 , 0.225758 , 0.270979 , 0.220711 , 0.192956 , 0.215997 , 0.248642 , 0.238644 , 0.238839 , 0.214564 , 0.237031 , 0.226495 , 0.220386 , 0.210564 , 0.134465 , 0.241898 
 749 , 0.148259 , 0.158248 , 0.16504 , 0.13061 , 0.149932 , 0.226352 , 0.271733 , 0.221474 , 0.193714 , 0.216777 , 0.249391 , 0.239504 , 0.239658 , 0.215508 , 0.23818 , 0.227193 , 0.221264 , 0.211406 , 0.13486 , 0.242756 
 750 , 0.148764 , 0.15872 , 0.165543 , 0.13111 , 0.150538 , 0.226957 , 0.272511 , 0.222249 , 0.194494 , 0.217578 , 0.250158 , 0.240388 , 0.240495 , 0.216475 , 0.239359 , 0.227903 , 0.222156 , 0.212265 , 0.135264 , 0.243634 
 751 , 0.149109 , 0.159117 , 0.165889 , 0.131415 , 0.150965 , 0.227363 , 0.273064 , 0.222771 , 0.195093 , 0.218123 , 0.250826 , 0.241072 , 0.241133 , 0.217105 , 0.240215 , 0.228385 , 0.222705 , 0.212895 , 0.135564 , 0.244247 
 752 , 0.149415 , 0.15951 , 0.166198 , 0.131623 , 0.151321 , 0.227623 , 0.27351 , 0.223222 , 0.195614 , 0.218533 , 0.251439 , 0.241732 , 0.241736 , 0.217581 , 0.240934 , 0.228741 , 0.223114 , 0.213397 , 0.135845 , 0.24476 
 753 , 0.149744 , 0.159922 , 0.166522 , 0.131842 , 0.151696 , 0.227898 , 0.273984 , 0.223698 , 0.196156 , 0.218968 , 0.25208 , 0.242422 , 0.24237 , 0.218084 , 0.241695 , 0.229117 , 0.223546 , 0.213927 , 0.136142 , 0.2453 
 754 , 0.150077 , 0.160282 , 0.166786 , 0.132012 , 0.151911 , 0.228078 , 0.274304 , 0.224073 , 0.196508 , 0.219354 , 0.252653 , 0.242929 , 0.242848 , 0.218412 , 0.242287 , 0.229521 , 0.223892 , 0.214231 , 0.136421 , 0.245743 
 755 , 0.150407 , 0.160571 , 0.166946 , 0.132153 , 0.151858 , 0.228139 , 0.274394 , 0.224303 , 0.196585 , 0.219743 , 0.253142 , 0.243146 , 0.24304 , 0.218435 , 0.242585 , 0.229964 , 0.224116 , 0.214196 , 0.136646 , 0.246019 
 756 , 0.150764 , 0.160903 , 0.167128 , 0.132337 , 0.1518 , 0.228232 , 0.274496 , 0.224558 , 0.196687 , 0.220203 , 0.25368 , 0.243383 , 0.243225 , 0.218452 , 0.242903 , 0.230438 , 0.224361 , 0.214169 , 0.136883 , 0.246304 
 757 , 0.151152 , 0.161259 , 0.167325 , 0.132537 , 0.151742 , 0.228338 , 0.274639 , 0.22483 , 0.196795 , 0.220698 , 0.254262 , 0.243652 , 0.243441 , 0.218549 , 0.243253 , 0.230963 , 0.224634 , 0.214143 , 0.137159 , 0.246618 
 758 , 0.151586 , 0.161534 , 0.167549 , 0.132726 , 0.151696 , 0.228613 , 0.275042 , 0.225052 , 0.196893 , 0.221157 , 0.254797 , 0.244047 , 0.243899 , 0.219548 , 0.243665 , 0.231549 , 0.224971 , 0.214188 , 0.137628 , 0.246901 
 759 , 0.15211 , 0.161808 , 0.167777 , 0.132878 , 0.151684 , 0.228908 , 0.275496 , 0.225294 , 0.197 , 0.221618 , 0.25543 , 0.244503 , 0.244455 , 0.22067 , 0.244096 , 0.23223 , 0.225322 , 0.214251 , 0.138129 , 0.247231 
 760 , 0.152684 , 0.162098 , 0.168027 , 0.133039 , 0.151666 , 0.229227 , 0.275982 , 0.225554 , 0.19712 , 0.222112 , 0.256116 , 0.244993 , 0.24506 , 0.221882 , 0.244561 , 0.232967 , 0.225703 , 0.214316 , 0.138665 , 0.247585 
 761 , 0.153414 , 0.162724 , 0.168633 , 0.133556 , 0.15233 , 0.229939 , 0.276908 , 0.226328 , 0.197772 , 0.222927 , 0.257056 , 0.245901 , 0.246073 , 0.222927 , 0.245377 , 0.23376 , 0.226347 , 0.214963 , 0.139246 , 0.248204 
 762 , 0.154092 , 0.163422 , 0.169331 , 0.134197 , 0.153149 , 0.230734 , 0.277869 , 0.2272 , 0.19851 , 0.223835 , 0.257927 , 0.246842 , 0.247123 , 0.223873 , 0.246264 , 0.234503 , 0.227059 , 0.215791 , 0.139852 , 0.248883 
 763 , 0.154773 , 0.164119 , 0.170032 , 0.134832 , 0.153967 , 0.231531 , 0.278826 , 0.228069 , 0.199244 , 0.22474 , 0.2588 , 0.24778 , 0.248171 , 0.224816 , 0.247153 , 0.235246 , 0.227768 , 0.216611 , 0.140462 , 0.249558 
 764 , 0.155331 , 0.164857 , 0.170817 , 0.135486 , 0.154859 , 0.232253 , 0.279795 , 0.229007 , 0.200221 , 0.225657 , 0.259631 , 0.248894 , 0.249306 , 0.225741 , 0.248179 , 0.235917 , 0.228525 , 0.217657 , 0.140992 , 0.250438 
 765 , 0.155722 , 0.165633 , 0.171681 , 0.136128 , 0.155801 , 0.232886 , 0.280759 , 0.229946 , 0.201494 , 0.226521 , 0.260434 , 0.250187 , 0.250499 , 0.226633 , 0.249348 , 0.236511 , 0.229303 , 0.218972 , 0.141407 , 0.251543 
 766 , 0.156095 , 0.16637 , 0.172497 , 0.136729 , 0.15668 , 0.233481 , 0.28168 , 0.230816 , 0.202708 , 0.227322 , 0.26121 , 0.251412 , 0.251618 , 0.22749 , 0.250463 , 0.237092 , 0.230039 , 0.220228 , 0.141803 , 0.252595 
 767 , 0.156452 , 0.167058 , 0.17326 , 0.137282 , 0.157508 , 0.234084 , 0.282541 , 0.231623 , 0.203838 , 0.228074 , 0.261944 , 0.252558 , 0.25268 , 0.228299 , 0.251497 , 0.237642 , 0.230703 , 0.221393 , 0.142207 , 0.253563 
 768 , 0.1568 , 0.16759 , 0.173933 , 0.137732 , 0.158235 , 0.234886 , 0.283284 , 0.23229 , 0.20475 , 0.228703 , 0.262588 , 0.25354 , 0.253676 , 0.229048 , 0.25227 , 0.238167 , 0.23112 , 0.222289 , 0.142792 , 0.254276 
 769 , 0.157137 , 0.168085 , 0.174588 , 0.138167 , 0.158915 , 0.235601 , 0.283977 , 0.232967 , 0.20557 , 0.229273 , 0.263144 , 0.254438 , 0.254608 , 0.229689 , 0.252976 , 0.238604 , 0.231515 , 0.223087 , 0.143327 , 0.254925 
 770 , 0.157456 , 0.168562 , 0.17521 , 0.138587 , 0.159569 , 0.236288 , 0.284643 , 0.233615 , 0.20636 , 0.229824 , 0.263675 , 0.255303 , 0.255506 , 0.230303 , 0.253658 , 0.239026 , 0.231895 , 0.223854 , 0.143847 , 0.255544 
 771 , 0.157875 , 0.169101 , 0.175778 , 0.139017 , 0.160094 , 0.236781 , 0.285234 , 0.234211 , 0.206836 , 0.230362 , 0.26419 , 0.255969 , 0.256194 , 0.230789 , 0.254219 , 0.23958 , 0.232342 , 0.224346 , 0.144304 , 0.256075 
 772 , 0.158362 , 0.169689 , 0.176328 , 0.139498 , 0.160634 , 0.237368 , 0.285865 , 0.234798 , 0.207326 , 0.230979 , 0.264869 , 0.256659 , 0.256918 , 0.231349 , 0.254776 , 0.240231 , 0.232814 , 0.224811 , 0.144744 , 0.25663 
 773 , 0.15884 , 0.170267 , 0.176862 , 0.139975 , 0.16117 , 0.237942 , 0.286487 , 0.235371 , 0.207804 , 0.231583 , 0.265538 , 0.257341 , 0.25763 , 0.231901 , 0.255329 , 0.240873 , 0.233277 , 0.225263 , 0.145174 , 0.257177 
 774 , 0.159327 , 0.170743 , 0.177349 , 0.140399 , 0.161657 , 0.238497 , 0.287124 , 0.235867 , 0.208298 , 0.232162 , 0.266138 , 0.257981 , 0.25835 , 0.232486 , 0.255836 , 0.241437 , 0.233697 , 0.225734 , 0.145596 , 0.257618 
 775 , 0.159785 , 0.171065 , 0.17778 , 0.140715 , 0.162065 , 0.238957 , 0.287775 , 0.236307 , 0.208777 , 0.23267 , 0.266575 , 0.258582 , 0.259043 , 0.233079 , 0.256306 , 0.241904 , 0.234037 , 0.226233 , 0.14601 , 0.25793 
 776 , 0.160238 , 0.171385 , 0.178207 , 0.141013 , 0.162459 , 0.239393 , 0.288425 , 0.236759 , 0.209241 , 0.233165 , 0.266979 , 0.259188 , 0.259724 , 0.233667 , 0.256778 , 0.242364 , 0.234363 , 0.226727 , 0.146428 , 0.258239 
 777 , 0.160681 , 0.17171 , 0.17861 , 0.141312 , 0.162843 , 0.239821 , 0.289041 , 0.23722 , 0.209696 , 0.233657 , 0.267403 , 0.259785 , 0.260385 , 0.234243 , 0.257252 , 0.242812 , 0.234672 , 0.227206 , 0.146836 , 0.258565 
 778 , 0.161065 , 0.172092 , 0.178882 , 0.141674 , 0.163147 , 0.240169 , 0.289463 , 0.237715 , 0.210118 , 0.234158 , 0.267917 , 0.260323 , 0.260936 , 0.234756 , 0.257786 , 0.243162 , 0.234907 , 0.227603 , 0.147196 , 0.259001 
 779 , 0.161449 , 0.172503 , 0.179158 , 0.142064 , 0.16346 , 0.240497 , 0.28986 , 0.238182 , 0.210538 , 0.2347 , 0.268415 , 0.260853 , 0.261501 , 0.235284 , 0.258343 , 0.243479 , 0.235181 , 0.227987 , 0.147566 , 0.259451 
 780 , 0.161841 , 0.172911 , 0.179435 , 0.14245 , 0.163775 , 0.240832 , 0.290266 , 0.238657 , 0.210965 , 0.235246 , 0.268921 , 0.261391 , 0.262068 , 0.235815 , 0.258907 , 0.243797 , 0.235452 , 0.228378 , 0.147943 , 0.259908 
 781 , 0.16223 , 0.173388 , 0.179863 , 0.142784 , 0.164057 , 0.241121 , 0.290679 , 0.239156 , 0.211472 , 0.235847 , 0.269441 , 0.262054 , 0.262714 , 0.236305 , 0.259434 , 0.244179 , 0.235759 , 0.228811 , 0.148328 , 0.260355 
 782 , 0.162602 , 0.173854 , 0.180342 , 0.143124 , 0.164337 , 0.241394 , 0.29109 , 0.239679 , 0.212077 , 0.236394 , 0.270075 , 0.262715 , 0.26339 , 0.236793 , 0.259966 , 0.24468 , 0.236049 , 0.229319 , 0.14872 , 0.260779 
 783 , 0.162987 , 0.174332 , 0.180828 , 0.143475 , 0.164623 , 0.241678 , 0.291509 , 0.24021 , 0.212695 , 0.236947 , 0.270726 , 0.263383 , 0.264073 , 0.237292 , 0.26051 , 0.245182 , 0.236351 , 0.229835 , 0.149118 , 0.261205 
 784 , 0.163336 , 0.174797 , 0.181258 , 0.143795 , 0.164994 , 0.242037 , 0.292003 , 0.240655 , 0.213271 , 0.237417 , 0.271302 , 0.264012 , 0.264737 , 0.237788 , 0.260996 , 0.245675 , 0.236623 , 0.23028 , 0.14954 , 0.261588 
 785 , 0.163688 , 0.175256 , 0.181653 , 0.144059 , 0.165461 , 0.242522 , 0.292603 , 0.24101 , 0.213725 , 0.237854 , 0.271734 , 0.264596 , 0.265391 , 0.238214 , 0.261376 , 0.246118 , 0.236886 , 0.230578 , 0.149961 , 0.261909 
 786 , 0.164057 , 0.175726 , 0.182054 , 0.14432 , 0.165939 , 0.243032 , 0.29323 , 0.241362 , 0.214161 , 0.238319 , 0.272145 , 0.265194 , 0.266069 , 0.238635 , 0.261741 , 0.24656 , 0.237158 , 0.230859 , 0.150387 , 0.26223 
 787 , 0.164452 , 0.176193 , 0.182478 , 0.144608 , 0.166409 , 0.243528 , 0.293875 , 0.241759 , 0.214592 , 0.238804 , 0.272578 , 0.265789 , 0.266742 , 0.239066 , 0.262142 , 0.247022 , 0.23744 , 0.231155 , 0.150804 , 0.262552 
 788 , 0.164915 , 0.176597 , 0.18296 , 0.14501 , 0.166833 , 0.243931 , 0.294563 , 0.242324 , 0.214973 , 0.239353 , 0.273096 , 0.266352 , 0.267361 , 0.23956 , 0.262733 , 0.24753 , 0.237751 , 0.231516 , 0.1512 , 0.262871 
