DHT_00005.spu,DHT_00004.spu,DHT_00003.spu,DHT_00002.spu,DHT_00001.spu,
Wavelength,DHT_00006.spu,DHT_00007.spu,DHT_00008.spu,DHT_00009.spu,DHT_00010.spu,DHT_00011.spu,DHT_00012.spu,DHT_00013.spu,DHT_00014.spu,DHT_00015.spu,DHT_00016.spu,DHT_00017.spu,DHT_00018.spu,DHT_00019.spu,DHT_00020.spu,DHT_00021.spu,DHT_00022.spu,DHT_00023.spu,DHT_00024.spu,DHT_00025.spu,DHT_00026.spu,DHT_00027.spu,DHT_00028.spu,DHT_00029.spu,DHT_00030.spu,DHT_00031.spu,DHT_00032.spu,DHT_00033.spu,DHT_00034.spu,DHT_00035.spu,DHT_00036.spu,DHT_00037.spu,DHT_00038.spu,DHT_00039.spu,DHT_00040.spu,DHT_00041.spu,DHT_00042.spu,DHT_00043.spu,DHT_00044.spu,DHT_00045.spu,DHT_00046.spu,DHT_00047.spu,DHT_00048.spu,DHT_00049.spu,DHT_00050.spu,DHT_00051.spu,DHT_00052.spu,DHT_00053.spu,DHT_00054.spu,DHT_00055.spu,DHT_00056.spu,DHT_00057.spu,DHT_00058.spu,DHT_00059.spu,DHT_00060.spu,DHT_00061.spu,DHT_00062.spu,DHT_00063.spu,DHT_00064.spu,DHT_00065.spu,DHT_00066.spu,DHT_00067.spu,DHT_00068.spu,DHT_00069.spu,DHT_00070.spu,DHT_00071.spu,DHT_00072.spu,DHT_00073.spu,DHT_00074.spu,DHT_00075.spu,DHT_00076.spu,DHT_00077.spu,DHT_00078.spu,DHT_00079.spu,DHT_00080.spu,DHT_00081.spu,DHT_00082.spu,DHT_00083.spu,DHT_00084.spu,DHT_00085.spu,DHT_00086.spu,DHT_00087.spu,DHT_00088.spu,DHT_00089.spu,DHT_00090.spu,DHT_00091.spu,DHT_00092.spu,DHT_00093.spu,DHT_00094.spu,DHT_00095.spu,DHT_00096.spu,DHT_00097.spu,DHT_00098.spu,DHT_00099.spu,DHT_00100.spu,DHT_00101.spu,DHT_00102.spu,DHT_00103.spu,DHT_00104.spu,DHT_00105.spu,DHT_00106.spu,DHT_00107.spu,DHT_00108.spu,DHT_00109.spu,DHT_00110.spu,DHT_00111.spu,DHT_00112.spu,DHT_00113.spu,DHT_00114.spu,DHT_00115.spu,DHT_00121.spu,DHT_00122.spu,DHT_00123.spu,DHT_00124.spu,DHT_00125.spu,DHT_00126.spu,DHT_00127.spu,DHT_00128.spu,DHT_00129.spu,DHT_00130.spu,DHT_00131.spu,DHT_00132.spu,DHT_00133.spu,DHT_00134.spu,DHT_00135.spu,DHT_00136.spu,DHT_00137.spu,DHT_00138.spu,DHT_00139.spu,DHT_00140.spu,DHT_00141.spu,DHT_00142.spu,DHT_00143.spu,DHT_00144.spu,DHT_00145.spu,DHT_00146.spu,DHT_00147.spu,DHT_00148.spu,DHT_00149.spu,DHT_00150.spu,DHT_00151.spu,DHT_00152.spu,DHT_00153.spu,DHT_00154.spu,DHT_00155.spu,DHT_00156.spu,DHT_00157.spu,DHT_00158.spu,DHT_00159.spu,DHT_00160.spu,DHT_00161.spu,DHT_00162.spu,DHT_00163.spu,DHT_00164.spu,DHT_00165.spu,DHT_00166.spu,DHT_00167.spu,DHT_00168.spu,DHT_00169.spu,DHT_00170.spu,DHT_00171.spu,DHT_00172.spu,DHT_00173.spu,DHT_00174.spu,DHT_00175.spu
 316 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.001361 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 317 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.002022 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 318 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.003538 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.000218 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 319 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.012297 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.002051 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 320 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.018872 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.003412 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 321 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.023965 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.004455 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 322 , 0 , 0 , 0 , 0.000817 , 0 , 0 , 0.0022 , 0 , 0 , 0.000509 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.030782 , 0 , 0 , 0 , 0.002864 , 0 , 0 , 0 , 0.001366 , 0.009869 , 0 , 0 , 0 , 0.001164 , 0 , 0.00039 , 0 , 0.007822 , 0 , 0 , 0 , 0 , 0.000388 , 0 , 0 , 0 , 0 , 0 , 0.003705 , 0 , 0 , 0 , 0 , 0 , 0.000302 , 0 , 0.002723 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.002682 , 0 , 0.001072 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.000669 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.001982 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.000808 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.001027 , 0.000805 , 0 , 0 , 0 , 0 , 0 , 0 , 0.001487 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 323 , 0 , 0 , 0 , 0.001719 , 0 , 0 , 0.004626 , 0 , 0 , 0.001068 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.036865 , 0 , 0 , 0 , 0.006067 , 0 , 0 , 0 , 0.002912 , 0.015555 , 0 , 0 , 0 , 0.002468 , 0 , 0.000815 , 0 , 0.016182 , 0 , 0 , 0 , 0 , 0.000806 , 0 , 0 , 0 , 0 , 0 , 0.007503 , 0 , 0 , 0 , 0 , 0 , 0.000638 , 0 , 0.00572 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.005655 , 0 , 0.002254 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.001421 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.004136 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.001694 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.002177 , 0.001662 , 0 , 0 , 0 , 0 , 0 , 0 , 0.00312 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 324 , 0 , 0 , 0 , 0.00243 , 0 , 0 , 0.006539 , 0 , 0 , 0.001505 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.04158 , 0 , 0 , 0 , 0.008638 , 0 , 0 , 0 , 0.00417 , 0.020026 , 0 , 0 , 0 , 0.003518 , 0 , 0.001146 , 0 , 0.022514 , 0 , 0 , 0 , 0 , 0.001127 , 0 , 0 , 0 , 0 , 0 , 0.010235 , 0 , 0 , 0 , 0 , 0 , 0.000905 , 0 , 0.008074 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.008012 , 0 , 0.003181 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.002028 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.005802 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.002385 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.003101 , 0.002308 , 0 , 0 , 0 , 0 , 0 , 0 , 0.004399 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 325 , 0 , 0 , 0 , 0.00377 , 0 , 0.001699 , 0.008599 , 0.000554 , 0 , 0.004306 , 0.000337 , 0.000993 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.045209 , 0 , 0 , 0 , 0.011426 , 0.00029 , 0.000591 , 0.00154 , 0.006955 , 0.023983 , 0 , 0 , 0 , 0.005546 , 0.000376 , 0.003031 , 0.00039 , 0.027698 , 0 , 0.000109 , 0 , 0.000499 , 0.001725 , 0 , 0 , 0 , 0.000255 , 0.000273 , 0.012907 , 0.000763 , 0 , 0.001235 , 0.000627 , 0.000816 , 0.002404 , 0.000877 , 0.010921 , 0.000395 , 0 , 0 , 0.00051 , 0.000078 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.000291 , 0 , 0 , 0 , 0 , 0 , 0.010381 , 0.00077 , 0.004438 , 0.001009 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.000276 , 0.001962 , 0 , 0 , 0 , 0.003703 , 0.000425 , 0 , 0.000421 , 0.00128 , 0 , 0 , 0 , 0.000833 , 0.000555 , 0.000773 , 0.000708 , 0.000311 , 0 , 0.00094 , 0.007911 , 0.000967 , 0 , 0.000103 , 0 , 0.00124 , 0.000191 , 0.000836 , 0.003979 , 0.000627 , 0 , 0.000613 , 0.000088 , 0 , 0.000683 , 0.000266 , 0.000504 , 0.000176 , 0.000702 , 0 , 0 , 0 , 0.000591 , 0.001235 , 0.000405 , 0.001497 , 0.005175 , 0.004192 , 0.000909 , 0 , 0 , 0.000286 , 0 , 0 , 0.007765 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.000211 , 0 , 0 , 0 , 0 , 0 , 0 , 0.000363 
 326 , 0 , 0 , 0 , 0.00613 , 0 , 0.00598 , 0.011152 , 0.001942 , 0 , 0.010606 , 0.001182 , 0.003486 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.047852 , 0 , 0 , 0 , 0.014756 , 0.001018 , 0.002055 , 0.005414 , 0.012185 , 0.02775 , 0 , 0 , 0 , 0.009152 , 0.001311 , 0.007287 , 0.001355 , 0.032187 , 0 , 0.000383 , 0 , 0.001755 , 0.002771 , 0 , 0 , 0 , 0.000893 , 0.000971 , 0.016126 , 0.002666 , 0 , 0.004327 , 0.002184 , 0.002871 , 0.005768 , 0.00309 , 0.014853 , 0.001378 , 0 , 0 , 0.001798 , 0.00028 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.00102 , 0 , 0 , 0 , 0 , 0 , 0.01306 , 0.002707 , 0.006312 , 0.003532 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.000951 , 0.006814 , 0 , 0 , 0 , 0.007082 , 0.001509 , 0 , 0.001495 , 0.00451 , 0 , 0 , 0 , 0.002953 , 0.001916 , 0.002699 , 0.002455 , 0.001096 , 0 , 0.003309 , 0.01099 , 0.003428 , 0 , 0.000359 , 0 , 0.004353 , 0.000671 , 0.002924 , 0.007075 , 0.002181 , 0 , 0.002147 , 0.000308 , 0 , 0.002394 , 0.000924 , 0.001784 , 0.000621 , 0.002472 , 0 , 0 , 0 , 0.002092 , 0.004327 , 0.001445 , 0.005259 , 0.009053 , 0.008094 , 0.003271 , 0 , 0 , 0.001022 , 0 , 0 , 0.01433 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.000721 , 0 , 0 , 0 , 0 , 0 , 0 , 0.00125 
 327 , 0 , 0 , 0 , 0.007995 , 0 , 0.009436 , 0.013251 , 0.003051 , 0 , 0.015502 , 0.00186 , 0.005487 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.049901 , 0 , 0 , 0 , 0.01733 , 0.001598 , 0.003203 , 0.00853 , 0.016412 , 0.030798 , 0 , 0 , 0 , 0.012034 , 0.002047 , 0.010673 , 0.002112 , 0.035757 , 0 , 0.000607 , 0 , 0.002766 , 0.003582 , 0 , 0 , 0 , 0.0014 , 0.001546 , 0.018786 , 0.004178 , 0 , 0.006795 , 0.003412 , 0.004529 , 0.008432 , 0.004881 , 0.018067 , 0.002157 , 0 , 0 , 0.002838 , 0.000448 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.001606 , 0 , 0 , 0 , 0 , 0 , 0.015224 , 0.004265 , 0.007818 , 0.005545 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.00147 , 0.010615 , 0 , 0 , 0 , 0.009833 , 0.0024 , 0 , 0.002377 , 0.007119 , 0 , 0 , 0 , 0.004691 , 0.002971 , 0.00423 , 0.00382 , 0.001733 , 0 , 0.005221 , 0.013548 , 0.005447 , 0 , 0.000561 , 0 , 0.006851 , 0.001055 , 0.004588 , 0.009619 , 0.0034 , 0 , 0.003374 , 0.000487 , 0 , 0.003766 , 0.001441 , 0.002828 , 0.000984 , 0.003899 , 0 , 0 , 0 , 0.003317 , 0.006795 , 0.00231 , 0.008287 , 0.01212 , 0.011278 , 0.005271 , 0 , 0 , 0.001636 , 0 , 0 , 0.019437 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.001109 , 0 , 0 , 0 , 0 , 0 , 0 , 0.001935 
 328 , 0 , 0 , 0 , 0.009501 , 0 , 0.012285 , 0.015013 , 0.003957 , 0 , 0.019387 , 0.002416 , 0.007125 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.051532 , 0 , 0 , 0 , 0.019362 , 0.002071 , 0.004122 , 0.011088 , 0.019898 , 0.033313 , 0 , 0 , 0 , 0.014387 , 0.002638 , 0.013421 , 0.002718 , 0.038658 , 0 , 0.000793 , 0 , 0.003598 , 0.004225 , 0 , 0 , 0 , 0.001812 , 0.002029 , 0.021025 , 0.005405 , 0 , 0.008806 , 0.004402 , 0.005896 , 0.010587 , 0.006361 , 0.020746 , 0.002787 , 0 , 0 , 0.003696 , 0.00059 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.002085 , 0 , 0 , 0 , 0 , 0 , 0.017009 , 0.005544 , 0.009052 , 0.007183 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.001879 , 0.013655 , 0 , 0 , 0 , 0.01212 , 0.003147 , 0 , 0.003119 , 0.009271 , 0 , 0 , 0 , 0.006145 , 0.003806 , 0.00547 , 0.004908 , 0.00226 , 0 , 0.006799 , 0.015717 , 0.007137 , 0 , 0.000725 , 0 , 0.008898 , 0.001371 , 0.005941 , 0.011754 , 0.004376 , 0 , 0.004376 , 0.000634 , 0 , 0.004889 , 0.001857 , 0.003696 , 0.001285 , 0.005074 , 0 , 0 , 0 , 0.004339 , 0.008805 , 0.003044 , 0.010774 , 0.014596 , 0.013929 , 0.007001 , 0 , 0 , 0.002159 , 0 , 0 , 0.023494 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.001409 , 0 , 0 , 0 , 0 , 0 , 0 , 0.002475 
 329 , 0 , 0 , 0 , 0.011832 , 0.000281 , 0.014272 , 0.01729 , 0.005214 , 0.000868 , 0.022757 , 0.004702 , 0.010038 , 0.002994 , 0.001195 , 0.000257 , 0 , 0 , 0 , 0 , 0 , 0.053839 , 0 , 0.000895 , 0.000205 , 0.022094 , 0.004295 , 0.00755 , 0.013053 , 0.022781 , 0.035102 , 0.000957 , 0 , 0 , 0.016216 , 0.005281 , 0.016775 , 0.006037 , 0.041237 , 0.002495 , 0.002386 , 0.001711 , 0.003593 , 0.008112 , 0.003251 , 0.00114 , 0.002891 , 0.005354 , 0.005213 , 0.024367 , 0.008799 , 0.001175 , 0.010016 , 0.00677 , 0.008322 , 0.012171 , 0.00854 , 0.023335 , 0.00412 , 0.001651 , 0.001987 , 0.006062 , 0.002536 , 0 , 0.000207 , 0.001256 , 0 , 0.000595 , 0 , 0 , 0.00466 , 0.001955 , 0 , 0.003337 , 0 , 0 , 0.018239 , 0.006762 , 0.010114 , 0.008086 , 0.001371 , 0 , 0 , 0 , 0 , 0 , 0.000206 , 0 , 0 , 0.00616 , 0.01741 , 0.00202 , 0.00148 , 0 , 0.013262 , 0.004901 , 0 , 0.004698 , 0.011014 , 0.000988 , 0.000906 , 0.001669 , 0.007571 , 0.006282 , 0.007375 , 0.00829 , 0.003458 , 0.000776 , 0.008197 , 0.016951 , 0.008404 , 0.001735 , 0.00276 , 0.001278 , 0.010175 , 0.003447 , 0.007723 , 0.013317 , 0.006051 , 0.001508 , 0.007254 , 0.002078 , 0.000663 , 0.006674 , 0.003518 , 0.005586 , 0.002671 , 0.007014 , 0.001908 , 0.002121 , 0.000549 , 0.007314 , 0.010939 , 0.005662 , 0.013973 , 0.016663 , 0.016797 , 0.009536 , 0.00026 , 0 , 0.005281 , 0 , 0.002677 , 0.027325 , 0 , 0 , 0.000921 , 0 , 0 , 0 , 0.000338 , 0 , 0 , 0 , 0 , 0 , 0 , 0.003461 , 0.005392 , 0.001569 , 0 , 0.003447 , 0.002644 , 0 , 0 , 0.005534 
 330 , 0 , 0 , 0 , 0.013847 , 0.000529 , 0.015945 , 0.019244 , 0.006266 , 0.001662 , 0.025576 , 0.006656 , 0.012354 , 0.005531 , 0.002222 , 0.000485 , 0 , 0 , 0 , 0 , 0 , 0.055925 , 0 , 0.001701 , 0.000385 , 0.024426 , 0.006197 , 0.01043 , 0.014713 , 0.02514 , 0.036565 , 0.001807 , 0 , 0 , 0.017763 , 0.007595 , 0.019663 , 0.008933 , 0.043438 , 0.00467 , 0.00379 , 0.003228 , 0.003561 , 0.011661 , 0.006051 , 0.002134 , 0.005517 , 0.008357 , 0.007914 , 0.027073 , 0.011785 , 0.002236 , 0.011036 , 0.0088 , 0.010492 , 0.013523 , 0.010428 , 0.025449 , 0.005293 , 0.003106 , 0.003726 , 0.008132 , 0.004249 , 0 , 0.000392 , 0.002409 , 0 , 0.001111 , 0 , 0 , 0.006934 , 0.003747 , 0 , 0.006339 , 0 , 0 , 0.019248 , 0.007801 , 0.01102 , 0.008837 , 0.002608 , 0 , 0 , 0 , 0 , 0 , 0.000388 , 0 , 0 , 0.009941 , 0.02068 , 0.003833 , 0.002776 , 0 , 0.014192 , 0.006395 , 0 , 0.006076 , 0.012464 , 0.001879 , 0.001681 , 0.00313 , 0.008768 , 0.008448 , 0.009018 , 0.011267 , 0.004517 , 0.001466 , 0.009407 , 0.017968 , 0.009472 , 0.003289 , 0.004563 , 0.002434 , 0.011257 , 0.0053 , 0.009226 , 0.014632 , 0.00749 , 0.002843 , 0.00979 , 0.003353 , 0.001257 , 0.008233 , 0.004989 , 0.007248 , 0.003862 , 0.008668 , 0.003621 , 0.003995 , 0.001033 , 0.009922 , 0.012765 , 0.007934 , 0.016753 , 0.018383 , 0.019223 , 0.011639 , 0.000496 , 0 , 0.007914 , 0 , 0.004998 , 0.030546 , 0 , 0 , 0.001751 , 0 , 0 , 0 , 0.000629 , 0 , 0 , 0 , 0 , 0 , 0 , 0.006453 , 0.008953 , 0.002948 , 0 , 0.006594 , 0.004987 , 0 , 0 , 0.008229 
