JUN24HTH00005.spu,JUN24HTH00004.spu,JUN24HTH00003.spu,
Wavelength,JUN24HTH00006.spu,JUN24HTH00007.spu,JUN24HTH00008.spu,JUN24HTH00009.spu,JUN24HTH00010.spu,JUN24HTH00011.spu,JUN24HTH00012.spu,JUN24HTH00013.spu,JUN24HTH00014.spu,JUN24HTH00015.spu,JUN24HTH00016.spu,JUN24HTH00017.spu,JUN24HTH00018.spu,JUN24HTH00019.spu,JUN24HTH00020.spu,JUN24HTH00021.spu,JUN24HTH00022.spu,JUN24HTH00023.spu,JUN24HTH00024.spu,JUN24HTH00025.spu,JUN24HTH00026.spu,JUN24HTH00027.spu,JUN24HTH00028.spu,JUN24HTH00029.spu,JUN24HTH00030.spu,JUN24HTH00031.spu,JUN24HTH00032.spu,JUN24HTH00033.spu,JUN24HTH00034.spu,JUN24HTH00035.spu,JUN24HTH00036.spu,JUN24HTH00037.spu,JUN24HTH00038.spu,JUN24HTH00039.spu,JUN24HTH00040.spu,JUN24HTH00041.spu,JUN24HTH00042.spu,JUN24HTH00043.spu,JUN24HTH00044.spu,JUN24HTH00045.spu,JUN24HTH00046.spu,JUN24HTH00047.spu,JUN24HTH00048.spu,JUN24HTH00049.spu,JUN24HTH00050.spu,JUN24HTH00051.spu,JUN24HTH00052.spu,JUN24HTH00053.spu,JUN24HTH00054.spu,JUN24HTH00055.spu,JUN24HTH00056.spu,JUN24HTH00057.spu,JUN24HTH00058.spu,JUN24HTH00059.spu,JUN24HTH00060.spu,JUN24HTH00061.spu,JUN24HTH00062.spu,JUN24HTH00063.spu,JUN24HTH00064.spu,JUN24HTH00065.spu
 566 , 0.118567 , 0.107784 , 0.154449 , 0.17719 , 0.097071 , 0.156121 , 0.169939 , 0.146622 , 0.118318 , 0.148427 , 0.14109 , 0.108632 , 0.100992 , 0.129568 , 0.109752 , 0.14039 , 0.178932 , 0.133738 , 0.08029 , 0.1085 , 0.271755 , 0.104338 , 0.231268 , 0.16983 , 0.20757 , 0.109231 , 0.117245 , 0.110103 , 0.133528 , 0.098907 , 0.102284 , 0.099514 , 0.113751 , 0.133233 , 0.170086 , 0.143448 , 0.16345 , 0.102097 , 0.150551 , 0.172008 , 0.131334 , 0.110313 , 0.092162 , 0.07356 , 0.1037 , 0.132657 , 0.110958 , 0.136679 , 0.162268 , 0.152651 , 0.104742 , 0.147353 , 0.154511 , 0.119796 , 0.128891 , 0.186479 , 0.182791 , 0.204038 , 0.190291 , 0.177368 
 567 , 0.117514 , 0.106664 , 0.154241 , 0.176167 , 0.096386 , 0.155883 , 0.169731 , 0.146287 , 0.117809 , 0.14827 , 0.140881 , 0.108197 , 0.10084 , 0.129008 , 0.109405 , 0.140261 , 0.178785 , 0.133609 , 0.080091 , 0.108375 , 0.271717 , 0.10338 , 0.230692 , 0.169259 , 0.207325 , 0.108825 , 0.116879 , 0.10963 , 0.133051 , 0.098431 , 0.101591 , 0.098725 , 0.11358 , 0.133113 , 0.169948 , 0.143197 , 0.163218 , 0.101746 , 0.150283 , 0.171636 , 0.131091 , 0.110157 , 0.092026 , 0.073422 , 0.103411 , 0.132207 , 0.110753 , 0.136544 , 0.161947 , 0.152196 , 0.104278 , 0.147116 , 0.154388 , 0.119668 , 0.128481 , 0.186274 , 0.182565 , 0.203871 , 0.190023 , 0.177135 
 568 , 0.116304 , 0.105445 , 0.154002 , 0.174949 , 0.095588 , 0.155588 , 0.169458 , 0.145931 , 0.11719 , 0.148133 , 0.140678 , 0.107694 , 0.100594 , 0.128295 , 0.108996 , 0.140132 , 0.178638 , 0.133432 , 0.079839 , 0.108195 , 0.271669 , 0.102365 , 0.230028 , 0.168642 , 0.207048 , 0.108356 , 0.116458 , 0.109103 , 0.132515 , 0.097921 , 0.100809 , 0.097883 , 0.113362 , 0.133008 , 0.169781 , 0.142904 , 0.162935 , 0.101379 , 0.149966 , 0.171183 , 0.130898 , 0.109997 , 0.091891 , 0.073277 , 0.103089 , 0.131653 , 0.110497 , 0.136312 , 0.161526 , 0.151645 , 0.10379 , 0.146847 , 0.154186 , 0.119554 , 0.128025 , 0.186093 , 0.182327 , 0.203613 , 0.189658 , 0.176851 
 569 , 0.115096 , 0.104233 , 0.153773 , 0.173724 , 0.094801 , 0.155297 , 0.169192 , 0.145574 , 0.116582 , 0.148001 , 0.140475 , 0.107196 , 0.100351 , 0.127583 , 0.108589 , 0.140008 , 0.178494 , 0.133263 , 0.079589 , 0.108015 , 0.271633 , 0.101354 , 0.229366 , 0.16802 , 0.206774 , 0.107885 , 0.116038 , 0.108589 , 0.131985 , 0.097419 , 0.10003 , 0.097044 , 0.113152 , 0.132911 , 0.169621 , 0.142626 , 0.162661 , 0.101017 , 0.149662 , 0.170738 , 0.130714 , 0.109837 , 0.091754 , 0.073128 , 0.102763 , 0.131097 , 0.11025 , 0.136073 , 0.161107 , 0.151101 , 0.103299 , 0.146577 , 0.15398 , 0.119437 , 0.127575 , 0.18592 , 0.182099 , 0.203359 , 0.189311 , 0.17658 
 570 , 0.113887 , 0.103027 , 0.153536 , 0.1725 , 0.094009 , 0.155004 , 0.168924 , 0.145225 , 0.115964 , 0.147874 , 0.140279 , 0.106695 , 0.100105 , 0.126877 , 0.108179 , 0.139883 , 0.178353 , 0.133087 , 0.079344 , 0.107836 , 0.271593 , 0.100333 , 0.228709 , 0.167409 , 0.206503 , 0.107418 , 0.115622 , 0.108065 , 0.131451 , 0.096916 , 0.099252 , 0.0962 , 0.112928 , 0.132821 , 0.169456 , 0.142349 , 0.162386 , 0.10066 , 0.14935 , 0.170293 , 0.130522 , 0.109678 , 0.091612 , 0.072982 , 0.102441 , 0.130545 , 0.109998 , 0.135842 , 0.160682 , 0.15056 , 0.102806 , 0.146306 , 0.153779 , 0.11932 , 0.127128 , 0.18575 , 0.181876 , 0.203109 , 0.188954 , 0.176305 
 571 , 0.112656 , 0.10174 , 0.153116 , 0.171229 , 0.093159 , 0.154583 , 0.168591 , 0.144747 , 0.115272 , 0.147613 , 0.139977 , 0.106109 , 0.099857 , 0.12612 , 0.107697 , 0.139675 , 0.178079 , 0.132795 , 0.079068 , 0.107644 , 0.271359 , 0.099162 , 0.227905 , 0.166641 , 0.206057 , 0.106873 , 0.115121 , 0.107478 , 0.130792 , 0.096335 , 0.098474 , 0.095299 , 0.112649 , 0.132629 , 0.169203 , 0.14195 , 0.161991 , 0.100175 , 0.148981 , 0.169725 , 0.130225 , 0.109466 , 0.091458 , 0.072801 , 0.102035 , 0.129945 , 0.109655 , 0.135555 , 0.160132 , 0.149888 , 0.102224 , 0.145942 , 0.153547 , 0.119203 , 0.126642 , 0.185381 , 0.181518 , 0.202693 , 0.188511 , 0.175864 
 572 , 0.111415 , 0.100443 , 0.152668 , 0.169952 , 0.092285 , 0.154139 , 0.168248 , 0.144248 , 0.114559 , 0.147317 , 0.139655 , 0.105509 , 0.099618 , 0.125359 , 0.107205 , 0.13946 , 0.177772 , 0.132488 , 0.078792 , 0.107452 , 0.2711 , 0.097951 , 0.227077 , 0.165854 , 0.205561 , 0.106319 , 0.114604 , 0.106875 , 0.130117 , 0.095738 , 0.097689 , 0.094379 , 0.112361 , 0.132413 , 0.168946 , 0.141531 , 0.161569 , 0.099663 , 0.148608 , 0.169126 , 0.129907 , 0.109254 , 0.091302 , 0.072616 , 0.101621 , 0.129351 , 0.109306 , 0.13528 , 0.159565 , 0.149209 , 0.101629 , 0.145569 , 0.153314 , 0.119085 , 0.126147 , 0.184961 , 0.181141 , 0.202252 , 0.188038 , 0.175385 
 573 , 0.11018 , 0.09914 , 0.152218 , 0.168682 , 0.091422 , 0.153701 , 0.167907 , 0.143748 , 0.113853 , 0.147026 , 0.13933 , 0.104906 , 0.099371 , 0.124595 , 0.106708 , 0.139248 , 0.177472 , 0.132186 , 0.078519 , 0.10726 , 0.270838 , 0.096748 , 0.226252 , 0.165061 , 0.205073 , 0.105762 , 0.114091 , 0.106269 , 0.129437 , 0.095139 , 0.096905 , 0.093463 , 0.112072 , 0.132201 , 0.168682 , 0.141111 , 0.161143 , 0.099147 , 0.148225 , 0.168525 , 0.129594 , 0.10904 , 0.091146 , 0.07244 , 0.101203 , 0.128752 , 0.108966 , 0.134995 , 0.158997 , 0.148538 , 0.101039 , 0.145193 , 0.15309 , 0.11897 , 0.12566 , 0.184542 , 0.180765 , 0.201803 , 0.187567 , 0.17491 
 574 , 0.108952 , 0.097882 , 0.151796 , 0.167369 , 0.090628 , 0.153253 , 0.167517 , 0.143211 , 0.113159 , 0.146701 , 0.138988 , 0.104286 , 0.09908 , 0.1238 , 0.106223 , 0.138996 , 0.177137 , 0.131845 , 0.07822 , 0.107014 , 0.270501 , 0.095582 , 0.225387 , 0.164241 , 0.204534 , 0.10524 , 0.113588 , 0.105668 , 0.128762 , 0.09454 , 0.096122 , 0.092573 , 0.111762 , 0.131941 , 0.168404 , 0.140674 , 0.160662 , 0.098621 , 0.147781 , 0.167872 , 0.129265 , 0.108811 , 0.090961 , 0.072223 , 0.100803 , 0.128126 , 0.108619 , 0.134692 , 0.158429 , 0.147825 , 0.100455 , 0.144786 , 0.152801 , 0.118764 , 0.125131 , 0.18411 , 0.180331 , 0.201302 , 0.186994 , 0.174408 
 575 , 0.107745 , 0.096643 , 0.151388 , 0.166019 , 0.089914 , 0.152797 , 0.167061 , 0.14262 , 0.11247 , 0.146355 , 0.138621 , 0.103643 , 0.098741 , 0.122955 , 0.105749 , 0.138665 , 0.176754 , 0.131467 , 0.077881 , 0.106695 , 0.270066 , 0.094442 , 0.224448 , 0.163363 , 0.20394 , 0.104729 , 0.113094 , 0.105074 , 0.128055 , 0.093943 , 0.095344 , 0.091712 , 0.111413 , 0.131628 , 0.168074 , 0.140206 , 0.160127 , 0.098088 , 0.147257 , 0.167149 , 0.128913 , 0.108552 , 0.090729 , 0.071967 , 0.100414 , 0.127468 , 0.108273 , 0.134358 , 0.157867 , 0.147088 , 0.099864 , 0.144352 , 0.152438 , 0.118465 , 0.12457 , 0.183681 , 0.179829 , 0.200741 , 0.186308 , 0.173863 
 576 , 0.106528 , 0.095411 , 0.150976 , 0.164671 , 0.089201 , 0.152345 , 0.166607 , 0.142028 , 0.111778 , 0.146011 , 0.138257 , 0.102997 , 0.098403 , 0.122109 , 0.105269 , 0.138337 , 0.176378 , 0.131078 , 0.077545 , 0.106383 , 0.269626 , 0.093307 , 0.223512 , 0.162479 , 0.203352 , 0.104221 , 0.112593 , 0.104483 , 0.127343 , 0.093336 , 0.094559 , 0.090853 , 0.111064 , 0.131304 , 0.167743 , 0.139742 , 0.159582 , 0.097552 , 0.146739 , 0.166418 , 0.128559 , 0.108298 , 0.090504 , 0.071706 , 0.100027 , 0.126812 , 0.107926 , 0.134027 , 0.15731 , 0.146353 , 0.099277 , 0.143907 , 0.152075 , 0.118163 , 0.124009 , 0.18325 , 0.179334 , 0.200185 , 0.185617 , 0.17332 
 577 , 0.105324 , 0.094192 , 0.150535 , 0.163298 , 0.088464 , 0.151842 , 0.166123 , 0.141419 , 0.111073 , 0.14563 , 0.137858 , 0.102355 , 0.098064 , 0.121258 , 0.104775 , 0.137966 , 0.175946 , 0.13067 , 0.077181 , 0.106046 , 0.269113 , 0.09217 , 0.222537 , 0.161586 , 0.202716 , 0.103684 , 0.112077 , 0.103857 , 0.126618 , 0.092733 , 0.093773 , 0.089981 , 0.110691 , 0.130952 , 0.167365 , 0.139252 , 0.159015 , 0.09701 , 0.146186 , 0.165653 , 0.128171 , 0.108011 , 0.090256 , 0.071439 , 0.09961 , 0.126134 , 0.107563 , 0.133661 , 0.156718 , 0.145594 , 0.098671 , 0.143427 , 0.151676 , 0.117834 , 0.123425 , 0.182765 , 0.178792 , 0.199574 , 0.184896 , 0.172746 
 578 , 0.10417 , 0.093018 , 0.149905 , 0.16181 , 0.087613 , 0.151066 , 0.165443 , 0.140695 , 0.110262 , 0.145052 , 0.137283 , 0.101712 , 0.097741 , 0.12039 , 0.104184 , 0.137391 , 0.175234 , 0.130116 , 0.076726 , 0.105596 , 0.268209 , 0.09109 , 0.221363 , 0.160591 , 0.20181 , 0.103038 , 0.111459 , 0.103131 , 0.125801 , 0.092093 , 0.092946 , 0.089054 , 0.110219 , 0.130417 , 0.166705 , 0.138623 , 0.15829 , 0.096451 , 0.145482 , 0.164684 , 0.127614 , 0.107546 , 0.089893 , 0.071121 , 0.099052 , 0.125378 , 0.107123 , 0.133126 , 0.155904 , 0.144737 , 0.097992 , 0.142737 , 0.151094 , 0.117387 , 0.122697 , 0.181971 , 0.178001 , 0.198693 , 0.184014 , 0.171973 
 579 , 0.103022 , 0.091849 , 0.149277 , 0.160314 , 0.086757 , 0.150294 , 0.164766 , 0.139974 , 0.109451 , 0.144469 , 0.136703 , 0.101066 , 0.097417 , 0.119514 , 0.103598 , 0.136824 , 0.174524 , 0.12957 , 0.076274 , 0.105141 , 0.267318 , 0.090014 , 0.220189 , 0.159603 , 0.200908 , 0.102389 , 0.110845 , 0.102403 , 0.12499 , 0.091458 , 0.092119 , 0.088122 , 0.109749 , 0.129876 , 0.166046 , 0.13799 , 0.157562 , 0.095888 , 0.144775 , 0.163721 , 0.127052 , 0.107082 , 0.08953 , 0.070812 , 0.098506 , 0.124634 , 0.106691 , 0.1326 , 0.155087 , 0.143879 , 0.097318 , 0.142058 , 0.150514 , 0.116932 , 0.121967 , 0.181166 , 0.177212 , 0.197808 , 0.183122 , 0.171202 
 580 , 0.101872 , 0.09068 , 0.148648 , 0.158823 , 0.085903 , 0.149516 , 0.164087 , 0.139256 , 0.108639 , 0.143885 , 0.136123 , 0.100425 , 0.097087 , 0.118637 , 0.103015 , 0.136257 , 0.17381 , 0.129024 , 0.075827 , 0.104694 , 0.266424 , 0.08893 , 0.21902 , 0.158611 , 0.200003 , 0.101745 , 0.110233 , 0.101674 , 0.124176 , 0.090821 , 0.091287 , 0.087194 , 0.109281 , 0.129342 , 0.165385 , 0.137365 , 0.15684 , 0.09533 , 0.144068 , 0.16276 , 0.126498 , 0.10662 , 0.089163 , 0.070499 , 0.097955 , 0.12388 , 0.106254 , 0.132072 , 0.154264 , 0.143024 , 0.096643 , 0.14138 , 0.149932 , 0.116485 , 0.121234 , 0.180366 , 0.176421 , 0.196927 , 0.182236 , 0.170423 
 581 , 0.100549 , 0.089323 , 0.147543 , 0.15702 , 0.084833 , 0.148382 , 0.162923 , 0.138136 , 0.107571 , 0.14285 , 0.135184 , 0.099542 , 0.096478 , 0.11751 , 0.102199 , 0.135303 , 0.172575 , 0.128085 , 0.075209 , 0.103927 , 0.264717 , 0.087714 , 0.217261 , 0.157153 , 0.19851 , 0.10092 , 0.109327 , 0.100752 , 0.123049 , 0.089988 , 0.090267 , 0.086113 , 0.108459 , 0.128407 , 0.164217 , 0.136345 , 0.155635 , 0.094513 , 0.142955 , 0.161405 , 0.125546 , 0.105829 , 0.088512 , 0.069921 , 0.097122 , 0.122832 , 0.10555 , 0.131225 , 0.153068 , 0.141794 , 0.095695 , 0.140325 , 0.14883 , 0.115677 , 0.120168 , 0.179073 , 0.175142 , 0.195467 , 0.180814 , 0.169141 
 582 , 0.09919 , 0.08792 , 0.146321 , 0.155147 , 0.083697 , 0.147151 , 0.161655 , 0.136912 , 0.106445 , 0.141717 , 0.134164 , 0.098595 , 0.095805 , 0.116324 , 0.101315 , 0.13424 , 0.171208 , 0.127054 , 0.074552 , 0.103088 , 0.262811 , 0.086473 , 0.215369 , 0.155597 , 0.196892 , 0.100062 , 0.108349 , 0.099778 , 0.121848 , 0.089117 , 0.089207 , 0.084998 , 0.107553 , 0.127373 , 0.162935 , 0.135237 , 0.15433 , 0.093652 , 0.141751 , 0.159972 , 0.124514 , 0.104964 , 0.087795 , 0.06929 , 0.09622 , 0.12171 , 0.104784 , 0.130322 , 0.151796 , 0.140471 , 0.09469 , 0.139176 , 0.147622 , 0.114794 , 0.119024 , 0.177674 , 0.173756 , 0.193887 , 0.179294 , 0.167747 
 583 , 0.097838 , 0.086519 , 0.145099 , 0.153266 , 0.082559 , 0.145928 , 0.160384 , 0.135692 , 0.10532 , 0.140577 , 0.13315 , 0.097653 , 0.095125 , 0.115138 , 0.100441 , 0.133184 , 0.169846 , 0.126025 , 0.073892 , 0.10225 , 0.260908 , 0.085231 , 0.213476 , 0.154033 , 0.195272 , 0.099208 , 0.107368 , 0.098811 , 0.120653 , 0.088246 , 0.088143 , 0.083888 , 0.106642 , 0.126347 , 0.161652 , 0.134137 , 0.153026 , 0.092782 , 0.140556 , 0.158541 , 0.123476 , 0.1041 , 0.087081 , 0.068658 , 0.095323 , 0.120591 , 0.104025 , 0.129423 , 0.150518 , 0.139159 , 0.093686 , 0.138035 , 0.146414 , 0.113911 , 0.117878 , 0.17628 , 0.172361 , 0.192312 , 0.177773 , 0.166352 
 584 , 0.09631 , 0.085079 , 0.143601 , 0.151206 , 0.081364 , 0.144442 , 0.158818 , 0.134241 , 0.104058 , 0.139195 , 0.131916 , 0.096581 , 0.094324 , 0.113771 , 0.099421 , 0.131861 , 0.168145 , 0.124751 , 0.073068 , 0.101211 , 0.258497 , 0.083913 , 0.21124 , 0.152284 , 0.193305 , 0.098208 , 0.106233 , 0.097707 , 0.119274 , 0.087261 , 0.086943 , 0.082673 , 0.105528 , 0.125083 , 0.160072 , 0.13281 , 0.151471 , 0.091782 , 0.139107 , 0.156798 , 0.122189 , 0.103041 , 0.086197 , 0.067923 , 0.094284 , 0.119268 , 0.103102 , 0.128249 , 0.148976 , 0.137609 , 0.092542 , 0.136606 , 0.14495 , 0.112828 , 0.116529 , 0.17453 , 0.170639 , 0.190357 , 0.175946 , 0.164667 
 585 , 0.09459 , 0.083589 , 0.141788 , 0.148929 , 0.080119 , 0.142643 , 0.156887 , 0.132519 , 0.102641 , 0.137541 , 0.130433 , 0.095352 , 0.093373 , 0.112184 , 0.098241 , 0.130239 , 0.166042 , 0.123204 , 0.072061 , 0.099939 , 0.255502 , 0.082519 , 0.208632 , 0.150334 , 0.190945 , 0.097024 , 0.104901 , 0.096442 , 0.117694 , 0.086137 , 0.085589 , 0.081356 , 0.104172 , 0.123572 , 0.158171 , 0.131215 , 0.149638 , 0.090651 , 0.137374 , 0.1547 , 0.120623 , 0.101765 , 0.085121 , 0.067072 , 0.093085 , 0.11772 , 0.102006 , 0.126748 , 0.147151 , 0.135789 , 0.091226 , 0.134866 , 0.143192 , 0.111515 , 0.114965 , 0.172395 , 0.168529 , 0.187982 , 0.173772 , 0.162658 
 586 , 0.092868 , 0.082096 , 0.139984 , 0.146646 , 0.07887 , 0.140842 , 0.154957 , 0.130802 , 0.101225 , 0.135881 , 0.128942 , 0.094134 , 0.092426 , 0.110598 , 0.097056 , 0.128619 , 0.163935 , 0.12166 , 0.071054 , 0.098672 , 0.252508 , 0.081133 , 0.206018 , 0.148388 , 0.188585 , 0.095842 , 0.103573 , 0.095176 , 0.116112 , 0.085012 , 0.08424 , 0.080038 , 0.102828 , 0.122062 , 0.156263 , 0.129615 , 0.147801 , 0.08951 , 0.135637 , 0.152596 , 0.119061 , 0.100486 , 0.084042 , 0.066226 , 0.091891 , 0.116178 , 0.100915 , 0.125248 , 0.145327 , 0.133975 , 0.089912 , 0.133124 , 0.141435 , 0.110209 , 0.113395 , 0.170254 , 0.166428 , 0.185603 , 0.171593 , 0.16065 
 587 , 0.091178 , 0.080633 , 0.138185 , 0.144391 , 0.077621 , 0.139063 , 0.153036 , 0.129097 , 0.099823 , 0.134236 , 0.127464 , 0.092921 , 0.091477 , 0.109028 , 0.095894 , 0.127002 , 0.161838 , 0.12012 , 0.070062 , 0.097416 , 0.249522 , 0.079755 , 0.203426 , 0.14646 , 0.186233 , 0.094671 , 0.102263 , 0.09393 , 0.114551 , 0.083898 , 0.082897 , 0.078733 , 0.101482 , 0.120556 , 0.154363 , 0.128037 , 0.145978 , 0.088394 , 0.133911 , 0.150519 , 0.117505 , 0.099212 , 0.082975 , 0.065378 , 0.090696 , 0.114649 , 0.099823 , 0.123769 , 0.143519 , 0.132187 , 0.088615 , 0.131387 , 0.139694 , 0.108905 , 0.111838 , 0.168135 , 0.164329 , 0.183247 , 0.16943 , 0.158657 
 588 , 0.089786 , 0.079319 , 0.136495 , 0.142316 , 0.076421 , 0.137414 , 0.151235 , 0.127454 , 0.098525 , 0.132684 , 0.12604 , 0.091836 , 0.090596 , 0.107553 , 0.094882 , 0.125443 , 0.159807 , 0.118625 , 0.069198 , 0.09627 , 0.246683 , 0.078471 , 0.200938 , 0.144688 , 0.183968 , 0.093603 , 0.101083 , 0.092781 , 0.11315 , 0.082911 , 0.08169 , 0.077552 , 0.100222 , 0.1191 , 0.152501 , 0.126593 , 0.144251 , 0.087402 , 0.132273 , 0.148607 , 0.116029 , 0.09796 , 0.081973 , 0.064565 , 0.089555 , 0.113253 , 0.098782 , 0.122455 , 0.141809 , 0.130583 , 0.087409 , 0.129754 , 0.138063 , 0.107643 , 0.110387 , 0.166111 , 0.162313 , 0.181044 , 0.167415 , 0.156794 
 589 , 0.088396 , 0.078013 , 0.134803 , 0.140239 , 0.075219 , 0.135775 , 0.149441 , 0.125812 , 0.097229 , 0.131127 , 0.124611 , 0.090752 , 0.089704 , 0.106081 , 0.09387 , 0.123881 , 0.157785 , 0.117124 , 0.068329 , 0.095114 , 0.243844 , 0.077181 , 0.19844 , 0.142906 , 0.1817 , 0.09253 , 0.099896 , 0.091634 , 0.111739 , 0.081918 , 0.080477 , 0.076362 , 0.098963 , 0.117639 , 0.150622 , 0.125151 , 0.142513 , 0.086402 , 0.130631 , 0.146691 , 0.114552 , 0.096708 , 0.080979 , 0.06375 , 0.088408 , 0.111854 , 0.097731 , 0.121144 , 0.140081 , 0.128974 , 0.086205 , 0.12811 , 0.136429 , 0.10638 , 0.108932 , 0.164085 , 0.160287 , 0.178836 , 0.165399 , 0.154927 
 590 , 0.087007 , 0.076703 , 0.133114 , 0.138165 , 0.074011 , 0.13413 , 0.14764 , 0.124166 , 0.095923 , 0.129575 , 0.123187 , 0.089661 , 0.088814 , 0.104614 , 0.092855 , 0.122321 , 0.155753 , 0.115626 , 0.067461 , 0.093965 , 0.241009 , 0.075888 , 0.195937 , 0.141121 , 0.179435 , 0.091455 , 0.098709 , 0.090489 , 0.11033 , 0.080926 , 0.079263 , 0.075179 , 0.097699 , 0.116178 , 0.148751 , 0.123714 , 0.140782 , 0.085406 , 0.128991 , 0.144779 , 0.113072 , 0.095459 , 0.079979 , 0.062936 , 0.087258 , 0.110449 , 0.096682 , 0.11983 , 0.13836 , 0.127366 , 0.084992 , 0.126475 , 0.134796 , 0.105116 , 0.107475 , 0.162053 , 0.158263 , 0.176623 , 0.163377 , 0.153061 
 591 , 0.085893 , 0.075682 , 0.131824 , 0.136557 , 0.073104 , 0.132874 , 0.146258 , 0.122911 , 0.094936 , 0.128327 , 0.122153 , 0.088862 , 0.088216 , 0.103557 , 0.092073 , 0.121091 , 0.154196 , 0.11447 , 0.066769 , 0.093023 , 0.238822 , 0.074893 , 0.194003 , 0.139768 , 0.177705 , 0.090663 , 0.097831 , 0.089676 , 0.109247 , 0.080235 , 0.07834 , 0.074284 , 0.096706 , 0.115073 , 0.147283 , 0.122594 , 0.139482 , 0.084651 , 0.127743 , 0.143308 , 0.111924 , 0.094539 , 0.079241 , 0.062322 , 0.086384 , 0.109365 , 0.095936 , 0.11888 , 0.137078 , 0.126122 , 0.084036 , 0.125209 , 0.133513 , 0.10416 , 0.106371 , 0.160445 , 0.156755 , 0.174916 , 0.16183 , 0.151625 
 592 , 0.084859 , 0.074743 , 0.130637 , 0.135096 , 0.072282 , 0.131735 , 0.14499 , 0.121792 , 0.094036 , 0.127171 , 0.121231 , 0.08814 , 0.087708 , 0.102628 , 0.091353 , 0.11996 , 0.152774 , 0.11341 , 0.066139 , 0.092137 , 0.236818 , 0.073978 , 0.192249 , 0.138544 , 0.176126 , 0.089959 , 0.09704 , 0.088948 , 0.108266 , 0.079622 , 0.077494 , 0.073466 , 0.095782 , 0.11407 , 0.14594 , 0.121558 , 0.138316 , 0.08397 , 0.126615 , 0.141974 , 0.110869 , 0.093703 , 0.078567 , 0.06176 , 0.085586 , 0.108371 , 0.09527 , 0.118017 , 0.135941 , 0.124962 , 0.083144 , 0.124031 , 0.132315 , 0.103276 , 0.105373 , 0.158929 , 0.155377 , 0.173319 , 0.160397 , 0.150276 
 593 , 0.083824 , 0.073804 , 0.129454 , 0.133631 , 0.071458 , 0.130593 , 0.143718 , 0.120665 , 0.093146 , 0.126012 , 0.120316 , 0.087419 , 0.087205 , 0.101696 , 0.090635 , 0.118827 , 0.15135 , 0.112359 , 0.065505 , 0.091253 , 0.234806 , 0.073063 , 0.190487 , 0.137318 , 0.174551 , 0.089251 , 0.096257 , 0.088222 , 0.107282 , 0.07901 , 0.076652 , 0.072652 , 0.094861 , 0.113064 , 0.144594 , 0.120524 , 0.137153 , 0.083291 , 0.125479 , 0.140644 , 0.109818 , 0.092876 , 0.077901 , 0.061193 , 0.084792 , 0.107374 , 0.094598 , 0.117155 , 0.134801 , 0.123807 , 0.082256 , 0.122851 , 0.131114 , 0.102394 , 0.104367 , 0.15742 , 0.154008 , 0.171727 , 0.158969 , 0.148931 
 594 , 0.082936 , 0.072979 , 0.12843 , 0.132359 , 0.070729 , 0.12961 , 0.142614 , 0.11969 , 0.092375 , 0.125042 , 0.119544 , 0.086816 , 0.086786 , 0.10089 , 0.090064 , 0.117853 , 0.150101 , 0.111455 , 0.064969 , 0.090472 , 0.233103 , 0.072274 , 0.18899 , 0.136258 , 0.173213 , 0.088671 , 0.095587 , 0.087601 , 0.106437 , 0.07849 , 0.075929 , 0.071927 , 0.094066 , 0.112191 , 0.143453 , 0.119654 , 0.136167 , 0.082735 , 0.124519 , 0.139512 , 0.1089 , 0.09215 , 0.077322 , 0.06073 , 0.084104 , 0.106541 , 0.094066 , 0.116448 , 0.133837 , 0.122828 , 0.081507 , 0.121849 , 0.130103 , 0.101638 , 0.103512 , 0.156158 , 0.152813 , 0.17036 , 0.157758 , 0.147796 
 595 , 0.082243 , 0.07231 , 0.127632 , 0.131353 , 0.070108 , 0.128848 , 0.141764 , 0.118909 , 0.091789 , 0.124341 , 0.118969 , 0.086381 , 0.086478 , 0.10024 , 0.08969 , 0.117094 , 0.149078 , 0.110748 , 0.064572 , 0.089841 , 0.231805 , 0.07165 , 0.187825 , 0.13543 , 0.172187 , 0.08825 , 0.095068 , 0.087125 , 0.105788 , 0.078087 , 0.075353 , 0.071311 , 0.093434 , 0.111492 , 0.142575 , 0.119012 , 0.135424 , 0.082352 , 0.123785 , 0.138648 , 0.108171 , 0.091577 , 0.076853 , 0.060398 , 0.083562 , 0.105921 , 0.093731 , 0.115957 , 0.133077 , 0.122103 , 0.080936 , 0.121093 , 0.129338 , 0.101057 , 0.102841 , 0.155224 , 0.151861 , 0.169289 , 0.156827 , 0.146936 
 596 , 0.081553 , 0.071637 , 0.126836 , 0.13035 , 0.069489 , 0.128082 , 0.14091 , 0.118124 , 0.091198 , 0.123641 , 0.118394 , 0.085945 , 0.086168 , 0.099586 , 0.089315 , 0.116337 , 0.148058 , 0.110043 , 0.064176 , 0.089206 , 0.230513 , 0.071029 , 0.186656 , 0.134604 , 0.171163 , 0.087835 , 0.094549 , 0.086655 , 0.105145 , 0.07769 , 0.074784 , 0.070699 , 0.092805 , 0.110795 , 0.141692 , 0.11837 , 0.134682 , 0.081968 , 0.123046 , 0.137787 , 0.107444 , 0.091 , 0.076391 , 0.060067 , 0.083021 , 0.105302 , 0.093394 , 0.11547 , 0.132324 , 0.121379 , 0.080362 , 0.120344 , 0.128575 , 0.100482 , 0.102179 , 0.154291 , 0.15091 , 0.16822 , 0.155898 , 0.146078 
