spu_filename,DateTime,Site,Date,Block,Treatment,Replicate,Location,Notes,Weather,definition,band,average_reflectance,AK_Time
2019-07-12_DHT_00094.spu,2019-07-12T19:05:26Z,DHT,2019-07-12,B2,EXCT-SF,4,NA,yellow flag in scan,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:05:26Z
2019-07-12_DHT_00094.spu,2019-07-12T19:05:26Z,DHT,2019-07-12,B2,EXCT-SF,4,NA,yellow flag in scan,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:05:26Z
2019-07-12_DHT_00094.spu,2019-07-12T19:05:26Z,DHT,2019-07-12,B2,EXCT-SF,4,NA,yellow flag in scan,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:05:26Z
2019-07-12_DHT_00095.spu,2019-07-12T19:05:39Z,DHT,2019-07-12,B2,EXCT-SF,5,NA,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:05:39Z
2019-07-12_DHT_00095.spu,2019-07-12T19:05:39Z,DHT,2019-07-12,B2,EXCT-SF,5,NA,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:05:39Z
2019-07-12_DHT_00095.spu,2019-07-12T19:05:39Z,DHT,2019-07-12,B2,EXCT-SF,5,NA,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:05:39Z
2019-07-12_DHT_00095.spu,2019-07-12T19:05:39Z,DHT,2019-07-12,B2,EXCT-SF,5,NA,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:05:39Z
2019-07-12_DHT_00095.spu,2019-07-12T19:05:39Z,DHT,2019-07-12,B2,EXCT-SF,5,NA,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:05:39Z
2019-07-12_DHT_00096.spu,2019-07-12T19:06:23Z,DHT,2019-07-12,B2,EXCT-NF,1,NA,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:06:23Z
2019-07-12_DHT_00096.spu,2019-07-12T19:06:23Z,DHT,2019-07-12,B2,EXCT-NF,1,NA,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:06:23Z
2019-07-12_DHT_00096.spu,2019-07-12T19:06:23Z,DHT,2019-07-12,B2,EXCT-NF,1,NA,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:06:23Z
2019-07-12_DHT_00096.spu,2019-07-12T19:06:23Z,DHT,2019-07-12,B2,EXCT-NF,1,NA,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:06:23Z
2019-07-12_DHT_00096.spu,2019-07-12T19:06:23Z,DHT,2019-07-12,B2,EXCT-NF,1,NA,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:06:23Z
2019-07-12_DHT_00097.spu,2019-07-12T19:06:32Z,DHT,2019-07-12,B2,EXCT-NF,2,NA,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:06:32Z
2019-07-12_DHT_00097.spu,2019-07-12T19:06:32Z,DHT,2019-07-12,B2,EXCT-NF,2,NA,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:06:32Z
2019-07-12_DHT_00097.spu,2019-07-12T19:06:32Z,DHT,2019-07-12,B2,EXCT-NF,2,NA,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:06:32Z
2019-07-12_DHT_00097.spu,2019-07-12T19:06:32Z,DHT,2019-07-12,B2,EXCT-NF,2,NA,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:06:32Z
2019-07-12_DHT_00097.spu,2019-07-12T19:06:32Z,DHT,2019-07-12,B2,EXCT-NF,2,NA,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:06:32Z
2019-07-12_DHT_00098.spu,2019-07-12T19:06:40Z,DHT,2019-07-12,B2,EXCT-NF,3,NA,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:06:40Z
2019-07-12_DHT_00098.spu,2019-07-12T19:06:40Z,DHT,2019-07-12,B2,EXCT-NF,3,NA,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:06:40Z
2019-07-12_DHT_00098.spu,2019-07-12T19:06:40Z,DHT,2019-07-12,B2,EXCT-NF,3,NA,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:06:40Z
2019-07-12_DHT_00098.spu,2019-07-12T19:06:40Z,DHT,2019-07-12,B2,EXCT-NF,3,NA,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:06:40Z
2019-07-12_DHT_00098.spu,2019-07-12T19:06:40Z,DHT,2019-07-12,B2,EXCT-NF,3,NA,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:06:40Z
2019-07-12_DHT_00099.spu,2019-07-12T19:06:46Z,DHT,2019-07-12,B2,EXCT-NF,4,NA,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:06:46Z
2019-07-12_DHT_00099.spu,2019-07-12T19:06:46Z,DHT,2019-07-12,B2,EXCT-NF,4,NA,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:06:46Z
2019-07-12_DHT_00099.spu,2019-07-12T19:06:46Z,DHT,2019-07-12,B2,EXCT-NF,4,NA,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:06:46Z
2019-07-12_DHT_00099.spu,2019-07-12T19:06:46Z,DHT,2019-07-12,B2,EXCT-NF,4,NA,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:06:46Z
2019-07-12_DHT_00099.spu,2019-07-12T19:06:46Z,DHT,2019-07-12,B2,EXCT-NF,4,NA,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:06:46Z
2019-07-12_DHT_00100.spu,2019-07-12T19:06:53Z,DHT,2019-07-12,B2,EXCT-NF,5,NA,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:06:53Z
2019-07-12_DHT_00100.spu,2019-07-12T19:06:53Z,DHT,2019-07-12,B2,EXCT-NF,5,NA,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:06:53Z
2019-07-12_DHT_00100.spu,2019-07-12T19:06:53Z,DHT,2019-07-12,B2,EXCT-NF,5,NA,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:06:53Z
2019-07-12_DHT_00100.spu,2019-07-12T19:06:53Z,DHT,2019-07-12,B2,EXCT-NF,5,NA,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:06:53Z
2019-07-12_DHT_00100.spu,2019-07-12T19:06:53Z,DHT,2019-07-12,B2,EXCT-NF,5,NA,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:06:53Z
2019-07-12_DHT_00101.spu,2019-07-12T19:07:25Z,DHT,2019-07-12,B2,CT1,1,5,whole plot is visibly changing color: senescene or heat stress?,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:07:25Z
2019-07-12_DHT_00101.spu,2019-07-12T19:07:25Z,DHT,2019-07-12,B2,CT1,1,5,whole plot is visibly changing color: senescene or heat stress?,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:07:25Z
2019-07-12_DHT_00101.spu,2019-07-12T19:07:25Z,DHT,2019-07-12,B2,CT1,1,5,whole plot is visibly changing color: senescene or heat stress?,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:07:25Z
2019-07-12_DHT_00101.spu,2019-07-12T19:07:25Z,DHT,2019-07-12,B2,CT1,1,5,whole plot is visibly changing color: senescene or heat stress?,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:07:25Z
2019-07-12_DHT_00101.spu,2019-07-12T19:07:25Z,DHT,2019-07-12,B2,CT1,1,5,whole plot is visibly changing color: senescene or heat stress?,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:07:25Z
2019-07-12_DHT_00102.spu,2019-07-12T19:07:32Z,DHT,2019-07-12,B2,CT1,2,6.25,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:07:32Z
2019-07-12_DHT_00102.spu,2019-07-12T19:07:32Z,DHT,2019-07-12,B2,CT1,2,6.25,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:07:32Z
2019-07-12_DHT_00102.spu,2019-07-12T19:07:32Z,DHT,2019-07-12,B2,CT1,2,6.25,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:07:32Z
2019-07-12_DHT_00102.spu,2019-07-12T19:07:32Z,DHT,2019-07-12,B2,CT1,2,6.25,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:07:32Z
2019-07-12_DHT_00102.spu,2019-07-12T19:07:32Z,DHT,2019-07-12,B2,CT1,2,6.25,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:07:32Z
2019-07-12_DHT_00103.spu,2019-07-12T19:07:39Z,DHT,2019-07-12,B2,CT1,3,7.5,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:07:39Z
2019-07-12_DHT_00103.spu,2019-07-12T19:07:39Z,DHT,2019-07-12,B2,CT1,3,7.5,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:07:39Z
2019-07-12_DHT_00103.spu,2019-07-12T19:07:39Z,DHT,2019-07-12,B2,CT1,3,7.5,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:07:39Z
2019-07-12_DHT_00103.spu,2019-07-12T19:07:39Z,DHT,2019-07-12,B2,CT1,3,7.5,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:07:39Z
2019-07-12_DHT_00103.spu,2019-07-12T19:07:39Z,DHT,2019-07-12,B2,CT1,3,7.5,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:07:39Z
2019-07-12_DHT_00104.spu,2019-07-12T19:07:48Z,DHT,2019-07-12,B2,CT1,4,8.75,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:07:48Z
2019-07-12_DHT_00104.spu,2019-07-12T19:07:48Z,DHT,2019-07-12,B2,CT1,4,8.75,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:07:48Z
2019-07-12_DHT_00104.spu,2019-07-12T19:07:48Z,DHT,2019-07-12,B2,CT1,4,8.75,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:07:48Z
2019-07-12_DHT_00104.spu,2019-07-12T19:07:48Z,DHT,2019-07-12,B2,CT1,4,8.75,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:07:48Z
2019-07-12_DHT_00104.spu,2019-07-12T19:07:48Z,DHT,2019-07-12,B2,CT1,4,8.75,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:07:48Z
2019-07-12_DHT_00105.spu,2019-07-12T19:07:55Z,DHT,2019-07-12,B2,CT1,5,10,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:07:55Z
2019-07-12_DHT_00105.spu,2019-07-12T19:07:55Z,DHT,2019-07-12,B2,CT1,5,10,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:07:55Z
2019-07-12_DHT_00105.spu,2019-07-12T19:07:55Z,DHT,2019-07-12,B2,CT1,5,10,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:07:55Z
2019-07-12_DHT_00105.spu,2019-07-12T19:07:55Z,DHT,2019-07-12,B2,CT1,5,10,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:07:55Z
2019-07-12_DHT_00105.spu,2019-07-12T19:07:55Z,DHT,2019-07-12,B2,CT1,5,10,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:07:55Z
2019-07-12_DHT_00106.spu,2019-07-12T19:08:05Z,DHT,2019-07-12,B2,CT1,6,11.25,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:08:05Z
2019-07-12_DHT_00106.spu,2019-07-12T19:08:05Z,DHT,2019-07-12,B2,CT1,6,11.25,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:08:05Z
2019-07-12_DHT_00106.spu,2019-07-12T19:08:05Z,DHT,2019-07-12,B2,CT1,6,11.25,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:08:05Z
2019-07-12_DHT_00106.spu,2019-07-12T19:08:05Z,DHT,2019-07-12,B2,CT1,6,11.25,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:08:05Z
2019-07-12_DHT_00106.spu,2019-07-12T19:08:05Z,DHT,2019-07-12,B2,CT1,6,11.25,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:08:05Z
2019-07-12_DHT_00107.spu,2019-07-12T19:08:13Z,DHT,2019-07-12,B2,CT1,7,12.5,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:08:13Z
2019-07-12_DHT_00107.spu,2019-07-12T19:08:13Z,DHT,2019-07-12,B2,CT1,7,12.5,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:08:13Z
2019-07-12_DHT_00107.spu,2019-07-12T19:08:13Z,DHT,2019-07-12,B2,CT1,7,12.5,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:08:13Z
2019-07-12_DHT_00107.spu,2019-07-12T19:08:13Z,DHT,2019-07-12,B2,CT1,7,12.5,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:08:13Z
2019-07-12_DHT_00107.spu,2019-07-12T19:08:13Z,DHT,2019-07-12,B2,CT1,7,12.5,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:08:13Z
2019-07-12_DHT_00108.spu,2019-07-12T19:08:20Z,DHT,2019-07-12,B2,CT1,8,13.75,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:08:20Z
2019-07-12_DHT_00108.spu,2019-07-12T19:08:20Z,DHT,2019-07-12,B2,CT1,8,13.75,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:08:20Z
2019-07-12_DHT_00108.spu,2019-07-12T19:08:20Z,DHT,2019-07-12,B2,CT1,8,13.75,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:08:20Z
2019-07-12_DHT_00108.spu,2019-07-12T19:08:20Z,DHT,2019-07-12,B2,CT1,8,13.75,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:08:20Z
2019-07-12_DHT_00108.spu,2019-07-12T19:08:20Z,DHT,2019-07-12,B2,CT1,8,13.75,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:08:20Z
2019-07-12_DHT_00109.spu,2019-07-12T19:08:27Z,DHT,2019-07-12,B2,CT1,9,15,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:08:27Z
2019-07-12_DHT_00109.spu,2019-07-12T19:08:27Z,DHT,2019-07-12,B2,CT1,9,15,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:08:27Z
2019-07-12_DHT_00109.spu,2019-07-12T19:08:27Z,DHT,2019-07-12,B2,CT1,9,15,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:08:27Z
2019-07-12_DHT_00109.spu,2019-07-12T19:08:27Z,DHT,2019-07-12,B2,CT1,9,15,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:08:27Z
2019-07-12_DHT_00109.spu,2019-07-12T19:08:27Z,DHT,2019-07-12,B2,CT1,9,15,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:08:27Z
2019-07-12_DHT_00110.spu,2019-07-12T19:08:35Z,DHT,2019-07-12,B2,CT1,10,16.25,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:08:35Z
2019-07-12_DHT_00110.spu,2019-07-12T19:08:35Z,DHT,2019-07-12,B2,CT1,10,16.25,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:08:35Z
2019-07-12_DHT_00110.spu,2019-07-12T19:08:35Z,DHT,2019-07-12,B2,CT1,10,16.25,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:08:35Z
2019-07-12_DHT_00110.spu,2019-07-12T19:08:35Z,DHT,2019-07-12,B2,CT1,10,16.25,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:08:35Z
2019-07-12_DHT_00110.spu,2019-07-12T19:08:35Z,DHT,2019-07-12,B2,CT1,10,16.25,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:08:35Z
2019-07-12_DHT_00111.spu,2019-07-12T19:09:00Z,DHT,2019-07-12,B2,N,1,16.25,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:09:00Z
2019-07-12_DHT_00111.spu,2019-07-12T19:09:00Z,DHT,2019-07-12,B2,N,1,16.25,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:09:00Z
2019-07-12_DHT_00111.spu,2019-07-12T19:09:00Z,DHT,2019-07-12,B2,N,1,16.25,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:09:00Z
2019-07-12_DHT_00111.spu,2019-07-12T19:09:00Z,DHT,2019-07-12,B2,N,1,16.25,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:09:00Z
2019-07-12_DHT_00111.spu,2019-07-12T19:09:00Z,DHT,2019-07-12,B2,N,1,16.25,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:09:00Z
2019-07-12_DHT_00112.spu,2019-07-12T19:09:07Z,DHT,2019-07-12,B2,N,2,15,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:09:07Z
2019-07-12_DHT_00112.spu,2019-07-12T19:09:07Z,DHT,2019-07-12,B2,N,2,15,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:09:07Z
2019-07-12_DHT_00112.spu,2019-07-12T19:09:07Z,DHT,2019-07-12,B2,N,2,15,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:09:07Z
2019-07-12_DHT_00112.spu,2019-07-12T19:09:07Z,DHT,2019-07-12,B2,N,2,15,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:09:07Z
2019-07-12_DHT_00112.spu,2019-07-12T19:09:07Z,DHT,2019-07-12,B2,N,2,15,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:09:07Z
2019-07-12_DHT_00113.spu,2019-07-12T19:09:14Z,DHT,2019-07-12,B2,N,3,13.75,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:09:14Z
2019-07-12_DHT_00113.spu,2019-07-12T19:09:14Z,DHT,2019-07-12,B2,N,3,13.75,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:09:14Z
2019-07-12_DHT_00113.spu,2019-07-12T19:09:14Z,DHT,2019-07-12,B2,N,3,13.75,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:09:14Z
2019-07-12_DHT_00113.spu,2019-07-12T19:09:14Z,DHT,2019-07-12,B2,N,3,13.75,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:09:14Z
2019-07-12_DHT_00113.spu,2019-07-12T19:09:14Z,DHT,2019-07-12,B2,N,3,13.75,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:09:14Z
2019-07-12_DHT_00114.spu,2019-07-12T19:09:21Z,DHT,2019-07-12,B2,N,4,12.5,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:09:21Z
2019-07-12_DHT_00114.spu,2019-07-12T19:09:21Z,DHT,2019-07-12,B2,N,4,12.5,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:09:21Z
2019-07-12_DHT_00114.spu,2019-07-12T19:09:21Z,DHT,2019-07-12,B2,N,4,12.5,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:09:21Z
2019-07-12_DHT_00114.spu,2019-07-12T19:09:21Z,DHT,2019-07-12,B2,N,4,12.5,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:09:21Z
2019-07-12_DHT_00114.spu,2019-07-12T19:09:21Z,DHT,2019-07-12,B2,N,4,12.5,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:09:21Z
2019-07-12_DHT_00115.spu,2019-07-12T19:09:28Z,DHT,2019-07-12,B2,N,5,11.25,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:09:28Z
2019-07-12_DHT_00115.spu,2019-07-12T19:09:28Z,DHT,2019-07-12,B2,N,5,11.25,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:09:28Z
2019-07-12_DHT_00115.spu,2019-07-12T19:09:28Z,DHT,2019-07-12,B2,N,5,11.25,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:09:28Z
2019-07-12_DHT_00115.spu,2019-07-12T19:09:28Z,DHT,2019-07-12,B2,N,5,11.25,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:09:28Z
2019-07-12_DHT_00115.spu,2019-07-12T19:09:28Z,DHT,2019-07-12,B2,N,5,11.25,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:09:28Z
2019-07-12_DHT_00116.spu,2019-07-12T19:09:34Z,DHT,2019-07-12,B2,N,6,10,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:09:34Z
2019-07-12_DHT_00116.spu,2019-07-12T19:09:34Z,DHT,2019-07-12,B2,N,6,10,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:09:34Z
2019-07-12_DHT_00116.spu,2019-07-12T19:09:34Z,DHT,2019-07-12,B2,N,6,10,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:09:34Z
2019-07-12_DHT_00116.spu,2019-07-12T19:09:34Z,DHT,2019-07-12,B2,N,6,10,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:09:34Z
2019-07-12_DHT_00116.spu,2019-07-12T19:09:34Z,DHT,2019-07-12,B2,N,6,10,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:09:34Z
2019-07-12_DHT_00117.spu,2019-07-12T19:09:41Z,DHT,2019-07-12,B2,N,7,8.75,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:09:41Z
2019-07-12_DHT_00117.spu,2019-07-12T19:09:41Z,DHT,2019-07-12,B2,N,7,8.75,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:09:41Z
2019-07-12_DHT_00117.spu,2019-07-12T19:09:41Z,DHT,2019-07-12,B2,N,7,8.75,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:09:41Z
2019-07-12_DHT_00117.spu,2019-07-12T19:09:41Z,DHT,2019-07-12,B2,N,7,8.75,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:09:41Z
2019-07-12_DHT_00117.spu,2019-07-12T19:09:41Z,DHT,2019-07-12,B2,N,7,8.75,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:09:41Z
2019-07-12_DHT_00118.spu,2019-07-12T19:09:49Z,DHT,2019-07-12,B2,N,8,7.5,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:09:49Z
2019-07-12_DHT_00118.spu,2019-07-12T19:09:49Z,DHT,2019-07-12,B2,N,8,7.5,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:09:49Z
2019-07-12_DHT_00118.spu,2019-07-12T19:09:49Z,DHT,2019-07-12,B2,N,8,7.5,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:09:49Z
2019-07-12_DHT_00118.spu,2019-07-12T19:09:49Z,DHT,2019-07-12,B2,N,8,7.5,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:09:49Z
2019-07-12_DHT_00118.spu,2019-07-12T19:09:49Z,DHT,2019-07-12,B2,N,8,7.5,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:09:49Z
2019-07-12_DHT_00119.spu,2019-07-12T19:09:56Z,DHT,2019-07-12,B2,N,9,6.25,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:09:56Z
2019-07-12_DHT_00119.spu,2019-07-12T19:09:56Z,DHT,2019-07-12,B2,N,9,6.25,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:09:56Z
2019-07-12_DHT_00119.spu,2019-07-12T19:09:56Z,DHT,2019-07-12,B2,N,9,6.25,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:09:56Z
2019-07-12_DHT_00119.spu,2019-07-12T19:09:56Z,DHT,2019-07-12,B2,N,9,6.25,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:09:56Z
2019-07-12_DHT_00119.spu,2019-07-12T19:09:56Z,DHT,2019-07-12,B2,N,9,6.25,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:09:56Z
2019-07-12_DHT_00120.spu,2019-07-12T19:10:04Z,DHT,2019-07-12,B2,N,10,5,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:10:04Z
2019-07-12_DHT_00120.spu,2019-07-12T19:10:04Z,DHT,2019-07-12,B2,N,10,5,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:10:04Z
2019-07-12_DHT_00120.spu,2019-07-12T19:10:04Z,DHT,2019-07-12,B2,N,10,5,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:10:04Z
2019-07-12_DHT_00120.spu,2019-07-12T19:10:04Z,DHT,2019-07-12,B2,N,10,5,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:10:04Z
2019-07-12_DHT_00120.spu,2019-07-12T19:10:04Z,DHT,2019-07-12,B2,N,10,5,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:10:04Z
2019-07-12_DHT_00121.spu,2019-07-12T19:10:38Z,DHT,2019-07-12,B2,P,1,5,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:10:38Z
2019-07-12_DHT_00121.spu,2019-07-12T19:10:38Z,DHT,2019-07-12,B2,P,1,5,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:10:38Z
2019-07-12_DHT_00121.spu,2019-07-12T19:10:38Z,DHT,2019-07-12,B2,P,1,5,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:10:38Z
2019-07-12_DHT_00121.spu,2019-07-12T19:10:38Z,DHT,2019-07-12,B2,P,1,5,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:10:38Z
2019-07-12_DHT_00121.spu,2019-07-12T19:10:38Z,DHT,2019-07-12,B2,P,1,5,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:10:38Z
2019-07-12_DHT_00122.spu,2019-07-12T19:10:45Z,DHT,2019-07-12,B2,P,2,6.25,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:10:45Z
