JUL8LOF00005.spu,JUL8LOF00004.spu,JUL8LOF00003.spu,
Wavelength,JUL8MAT00006.spu,JUL8MAT00007.spu,JUL8MAT00008.spu,JUL8MAT00009.spu,JUL8MAT00010.spu,JUL8MAT00011.spu,JUL8MAT00012.spu,JUL8MAT00013.spu,JUL8MAT00014.spu,JUL8MAT00015.spu,JUL8MAT00016.spu,JUL8MAT00017.spu,JUL8MAT00018.spu,JUL8MAT00019.spu,JUL8MAT00020.spu,JUL8MAT00021.spu,JUL8MAT00022.spu,JUL8MAT00023.spu,JUL8MAT00024.spu,JUL8MAT00025.spu
 693 , 0.057811 , 0.046074 , 0.054925 , 0.062672 , 0.051867 , 0.070819 , 0.046951 , 0.066229 , 0.029704 , 0.057903 , 0.06153 , 0.07135 , 0.070202 , 0.075827 , 0.054081 , 0.061681 , 0.059776 , 0.057968 , 0.062103 , 0.047406 
 694 , 0.062139 , 0.049425 , 0.059718 , 0.065572 , 0.054571 , 0.073405 , 0.048793 , 0.069183 , 0.031294 , 0.060561 , 0.06361 , 0.072524 , 0.0738 , 0.079622 , 0.057193 , 0.063772 , 0.062496 , 0.059923 , 0.064242 , 0.050679 
 695 , 0.067297 , 0.05342 , 0.06562 , 0.068791 , 0.057746 , 0.076374 , 0.050999 , 0.072745 , 0.033147 , 0.063727 , 0.066105 , 0.073877 , 0.078116 , 0.084119 , 0.060901 , 0.066224 , 0.065766 , 0.06226 , 0.066747 , 0.054709 
 696 , 0.072404 , 0.057376 , 0.071463 , 0.071979 , 0.060884 , 0.079319 , 0.053179 , 0.076262 , 0.034986 , 0.066868 , 0.068579 , 0.075219 , 0.082386 , 0.088568 , 0.064565 , 0.068649 , 0.068998 , 0.06457 , 0.06923 , 0.058699 
 697 , 0.077457 , 0.061287 , 0.077248 , 0.075127 , 0.063982 , 0.082224 , 0.055333 , 0.079749 , 0.036807 , 0.069973 , 0.071026 , 0.076544 , 0.08661 , 0.092972 , 0.068191 , 0.071047 , 0.072191 , 0.06686 , 0.071686 , 0.06264 
 698 , 0.08373 , 0.066203 , 0.084533 , 0.07891 , 0.067595 , 0.085572 , 0.057844 , 0.083858 , 0.039038 , 0.073775 , 0.074032 , 0.078123 , 0.091634 , 0.098285 , 0.072661 , 0.073802 , 0.076013 , 0.069609 , 0.074621 , 0.067547 
 699 , 0.089987 , 0.071115 , 0.091802 , 0.082683 , 0.071195 , 0.088878 , 0.060347 , 0.087949 , 0.041267 , 0.07756 , 0.077016 , 0.079689 , 0.096636 , 0.103572 , 0.077128 , 0.076536 , 0.079834 , 0.072342 , 0.077534 , 0.072433 
 700 , 0.096175 , 0.075982 , 0.098998 , 0.086419 , 0.074754 , 0.09215 , 0.062834 , 0.091996 , 0.04347 , 0.081304 , 0.079975 , 0.081245 , 0.101587 , 0.108802 , 0.081549 , 0.079241 , 0.083611 , 0.075046 , 0.080411 , 0.077263 
 701 , 0.102736 , 0.081254 , 0.106914 , 0.090305 , 0.078585 , 0.095665 , 0.065487 , 0.09629 , 0.045717 , 0.085327 , 0.083166 , 0.082864 , 0.106904 , 0.11444 , 0.086386 , 0.082165 , 0.087679 , 0.077918 , 0.083468 , 0.082562 
 702 , 0.109487 , 0.086738 , 0.115239 , 0.094293 , 0.082573 , 0.099317 , 0.068227 , 0.10073 , 0.047982 , 0.089485 , 0.086495 , 0.084539 , 0.112403 , 0.120295 , 0.09143 , 0.085214 , 0.091889 , 0.080875 , 0.086627 , 0.088109 
 703 , 0.116174 , 0.092163 , 0.12348 , 0.09823 , 0.086526 , 0.102932 , 0.070938 , 0.105126 , 0.050222 , 0.093595 , 0.08978 , 0.086195 , 0.117849 , 0.126083 , 0.096419 , 0.088232 , 0.096052 , 0.083807 , 0.089754 , 0.093595 
 704 , 0.12292 , 0.097647 , 0.131928 , 0.10217 , 0.09049 , 0.106556 , 0.073692 , 0.109594 , 0.052549 , 0.097762 , 0.09312 , 0.087849 , 0.123359 , 0.131923 , 0.1015 , 0.091232 , 0.100209 , 0.086752 , 0.092937 , 0.099179 
 705 , 0.129929 , 0.103339 , 0.140951 , 0.10613 , 0.094524 , 0.110264 , 0.076572 , 0.114273 , 0.05509 , 0.102121 , 0.096628 , 0.08951 , 0.129127 , 0.137962 , 0.106885 , 0.094222 , 0.104438 , 0.089776 , 0.096279 , 0.105083 
 706 , 0.13689 , 0.108989 , 0.149904 , 0.110046 , 0.098518 , 0.113948 , 0.079421 , 0.118911 , 0.057609 , 0.106451 , 0.100114 , 0.091146 , 0.134843 , 0.143957 , 0.112233 , 0.097182 , 0.108627 , 0.092778 , 0.099575 , 0.110943 
 707 , 0.143812 , 0.114599 , 0.158795 , 0.113934 , 0.102488 , 0.117605 , 0.082251 , 0.123519 , 0.060107 , 0.110748 , 0.103576 , 0.092769 , 0.140523 , 0.149916 , 0.117543 , 0.100121 , 0.112794 , 0.095754 , 0.102844 , 0.116764 
 708 , 0.150646 , 0.120216 , 0.167775 , 0.117664 , 0.106262 , 0.121235 , 0.085063 , 0.12796 , 0.062495 , 0.115014 , 0.107008 , 0.094304 , 0.146025 , 0.155858 , 0.122845 , 0.102943 , 0.116897 , 0.098621 , 0.105989 , 0.122557 
 709 , 0.157423 , 0.125804 , 0.176728 , 0.121365 , 0.109991 , 0.124822 , 0.087868 , 0.13236 , 0.064866 , 0.119242 , 0.11039 , 0.09582 , 0.151506 , 0.161785 , 0.128125 , 0.105762 , 0.120971 , 0.101466 , 0.109142 , 0.128345 
 710 , 0.164219 , 0.131411 , 0.185707 , 0.125079 , 0.113735 , 0.128418 , 0.090676 , 0.136768 , 0.067246 , 0.123488 , 0.113775 , 0.097344 , 0.157002 , 0.167731 , 0.133424 , 0.108586 , 0.125053 , 0.104317 , 0.112307 , 0.134151 
 711 , 0.170867 , 0.137067 , 0.194752 , 0.128606 , 0.117356 , 0.131877 , 0.093552 , 0.141155 , 0.069585 , 0.127722 , 0.11725 , 0.098824 , 0.162415 , 0.173553 , 0.138702 , 0.111363 , 0.129002 , 0.107082 , 0.115386 , 0.139977 
 712 , 0.177406 , 0.14274 , 0.203821 , 0.132007 , 0.120901 , 0.135211 , 0.096433 , 0.14549 , 0.0719 , 0.131931 , 0.12078 , 0.100243 , 0.167753 , 0.179268 , 0.143996 , 0.114064 , 0.132885 , 0.109815 , 0.118398 , 0.145868 
 713 , 0.184073 , 0.148526 , 0.213065 , 0.135469 , 0.124517 , 0.138606 , 0.099365 , 0.149914 , 0.074263 , 0.136226 , 0.124376 , 0.101685 , 0.173202 , 0.185091 , 0.149398 , 0.116823 , 0.136847 , 0.112607 , 0.121469 , 0.151884 
 714 , 0.190861 , 0.154436 , 0.222542 , 0.138994 , 0.128166 , 0.142028 , 0.102329 , 0.154366 , 0.076697 , 0.140618 , 0.128086 , 0.103147 , 0.178713 , 0.190996 , 0.154924 , 0.119575 , 0.140857 , 0.115454 , 0.124583 , 0.158033 
 715 , 0.197763 , 0.160465 , 0.232345 , 0.142532 , 0.131793 , 0.145412 , 0.105297 , 0.158794 , 0.079223 , 0.14512 , 0.131926 , 0.104588 , 0.184193 , 0.19697 , 0.160584 , 0.122263 , 0.144882 , 0.118361 , 0.127707 , 0.164312 
 716 , 0.204833 , 0.166638 , 0.242392 , 0.14614 , 0.135497 , 0.148861 , 0.108334 , 0.163325 , 0.081808 , 0.149724 , 0.135857 , 0.106057 , 0.189797 , 0.203117 , 0.166391 , 0.125016 , 0.149004 , 0.121339 , 0.130902 , 0.170749 
 717 , 0.212084 , 0.172978 , 0.25271 , 0.149843 , 0.139302 , 0.152396 , 0.111447 , 0.16798 , 0.08446 , 0.154449 , 0.139885 , 0.107566 , 0.19555 , 0.209433 , 0.172361 , 0.127845 , 0.153239 , 0.124399 , 0.134191 , 0.177369 
 718 , 0.219116 , 0.17931 , 0.263072 , 0.153422 , 0.143088 , 0.156027 , 0.114657 , 0.172573 , 0.087023 , 0.159075 , 0.143865 , 0.109091 , 0.201184 , 0.215732 , 0.178401 , 0.130639 , 0.157481 , 0.127484 , 0.137469 , 0.184137 
 719 , 0.226361 , 0.18581 , 0.273696 , 0.157133 , 0.146988 , 0.159791 , 0.117962 , 0.177311 , 0.089653 , 0.163854 , 0.147956 , 0.11067 , 0.206981 , 0.222162 , 0.18458 , 0.133507 , 0.161825 , 0.130635 , 0.140833 , 0.191088 
 720 , 0.233742 , 0.192427 , 0.284526 , 0.160914 , 0.150963 , 0.16362 , 0.121335 , 0.182143 , 0.09233 , 0.168719 , 0.152125 , 0.112276 , 0.212889 , 0.228721 , 0.190884 , 0.136429 , 0.166254 , 0.133838 , 0.144262 , 0.198177 
 721 , 0.240715 , 0.198736 , 0.295018 , 0.164325 , 0.154596 , 0.167189 , 0.124431 , 0.186741 , 0.094896 , 0.173265 , 0.15615 , 0.113746 , 0.218604 , 0.234973 , 0.196948 , 0.139184 , 0.170353 , 0.136765 , 0.147569 , 0.205056 
 722 , 0.247683 , 0.205022 , 0.305594 , 0.167662 , 0.158183 , 0.170771 , 0.127475 , 0.191351 , 0.097507 , 0.17778 , 0.160252 , 0.115254 , 0.224381 , 0.241218 , 0.203052 , 0.141947 , 0.17439 , 0.139644 , 0.150878 , 0.211855 
 723 , 0.254685 , 0.211335 , 0.31623 , 0.171011 , 0.161789 , 0.174368 , 0.130529 , 0.195988 , 0.10013 , 0.182325 , 0.164381 , 0.11677 , 0.230188 , 0.247489 , 0.209195 , 0.14472 , 0.178444 , 0.142542 , 0.154203 , 0.218693 
 724 , 0.261523 , 0.217515 , 0.326616 , 0.174256 , 0.165266 , 0.177858 , 0.133514 , 0.200468 , 0.102691 , 0.186753 , 0.168423 , 0.118266 , 0.235841 , 0.253622 , 0.215234 , 0.147385 , 0.182393 , 0.145373 , 0.157412 , 0.225412 
 725 , 0.268122 , 0.223519 , 0.336539 , 0.177359 , 0.168524 , 0.181201 , 0.136432 , 0.204712 , 0.105148 , 0.191022 , 0.172304 , 0.119759 , 0.241255 , 0.259523 , 0.221042 , 0.149873 , 0.186165 , 0.148066 , 0.160412 , 0.231915 
 726 , 0.274765 , 0.229573 , 0.346501 , 0.180504 , 0.171812 , 0.184579 , 0.139387 , 0.208996 , 0.107627 , 0.195323 , 0.176193 , 0.121272 , 0.246712 , 0.265469 , 0.226842 , 0.152381 , 0.18996 , 0.150763 , 0.163426 , 0.23843 
 727 , 0.281381 , 0.235605 , 0.356413 , 0.183632 , 0.175082 , 0.18794 , 0.142324 , 0.213255 , 0.110089 , 0.199605 , 0.180064 , 0.122778 , 0.25214 , 0.271384 , 0.232617 , 0.154875 , 0.193737 , 0.153447 , 0.166423 , 0.24491 
 728 , 0.28726 , 0.241084 , 0.36546 , 0.186212 , 0.178004 , 0.190837 , 0.144928 , 0.217057 , 0.112182 , 0.20335 , 0.183554 , 0.124066 , 0.257021 , 0.276704 , 0.237858 , 0.157113 , 0.197087 , 0.155766 , 0.169214 , 0.250757 
 729 , 0.293226 , 0.246664 , 0.374728 , 0.188905 , 0.181021 , 0.193825 , 0.147593 , 0.220947 , 0.114329 , 0.207156 , 0.187138 , 0.125428 , 0.26194 , 0.282038 , 0.243178 , 0.159396 , 0.200455 , 0.158127 , 0.172036 , 0.256579 
 730 , 0.299107 , 0.252169 , 0.383878 , 0.191567 , 0.183997 , 0.196773 , 0.150216 , 0.224779 , 0.11645 , 0.210903 , 0.190669 , 0.126766 , 0.266793 , 0.287295 , 0.248422 , 0.161643 , 0.203779 , 0.160448 , 0.174813 , 0.262307 
 731 , 0.304536 , 0.257217 , 0.392358 , 0.19407 , 0.186644 , 0.199534 , 0.152531 , 0.228296 , 0.118493 , 0.214329 , 0.193896 , 0.128011 , 0.27125 , 0.292187 , 0.25322 , 0.163695 , 0.206781 , 0.162539 , 0.17738 , 0.26769 
 732 , 0.309823 , 0.262024 , 0.400345 , 0.196498 , 0.189139 , 0.202198 , 0.154711 , 0.231713 , 0.120504 , 0.217651 , 0.19696 , 0.129205 , 0.275521 , 0.296966 , 0.257747 , 0.165683 , 0.209642 , 0.164519 , 0.17984 , 0.272902 
 733 , 0.315031 , 0.266763 , 0.408214 , 0.19889 , 0.191598 , 0.204822 , 0.156855 , 0.235077 , 0.122484 , 0.220919 , 0.199975 , 0.130385 , 0.279722 , 0.301671 , 0.262199 , 0.167639 , 0.212462 , 0.166468 , 0.182259 , 0.278032 
 734 , 0.319875 , 0.271205 , 0.415568 , 0.201105 , 0.193908 , 0.207294 , 0.158923 , 0.23823 , 0.124325 , 0.223988 , 0.202842 , 0.131502 , 0.283645 , 0.306068 , 0.266398 , 0.169469 , 0.215097 , 0.168277 , 0.184507 , 0.282816 
 735 , 0.324145 , 0.275209 , 0.422241 , 0.203044 , 0.196045 , 0.209579 , 0.160889 , 0.241059 , 0.125933 , 0.226718 , 0.20552 , 0.132549 , 0.287193 , 0.309947 , 0.270253 , 0.171095 , 0.217442 , 0.169867 , 0.186503 , 0.287103 
 736 , 0.328374 , 0.279191 , 0.428909 , 0.204964 , 0.198183 , 0.211864 , 0.162843 , 0.243865 , 0.127531 , 0.22942 , 0.208184 , 0.133596 , 0.290731 , 0.313767 , 0.274101 , 0.172696 , 0.219766 , 0.171438 , 0.188486 , 0.291362 
 737 , 0.332549 , 0.283115 , 0.435501 , 0.206856 , 0.200293 , 0.214117 , 0.164769 , 0.24664 , 0.129108 , 0.232088 , 0.210822 , 0.134629 , 0.294229 , 0.317535 , 0.277893 , 0.17428 , 0.222059 , 0.172982 , 0.19044 , 0.295555 
 738 , 0.335972 , 0.286403 , 0.441244 , 0.208415 , 0.202014 , 0.215947 , 0.166464 , 0.249053 , 0.13055 , 0.234376 , 0.21314 , 0.135557 , 0.297272 , 0.320794 , 0.281057 , 0.175628 , 0.224047 , 0.174315 , 0.192062 , 0.299143 
 739 , 0.339217 , 0.289571 , 0.446688 , 0.209908 , 0.203622 , 0.217662 , 0.168102 , 0.251336 , 0.131957 , 0.236574 , 0.215358 , 0.136441 , 0.300164 , 0.323962 , 0.284059 , 0.176942 , 0.225971 , 0.175603 , 0.193559 , 0.302588 
 740 , 0.342453 , 0.292726 , 0.452115 , 0.211395 , 0.205218 , 0.219371 , 0.169735 , 0.253604 , 0.133357 , 0.238767 , 0.217566 , 0.137321 , 0.303049 , 0.327113 , 0.287053 , 0.178248 , 0.227889 , 0.176883 , 0.195044 , 0.306022 
 741 , 0.34527 , 0.295472 , 0.456725 , 0.212674 , 0.206579 , 0.220855 , 0.171052 , 0.255536 , 0.134512 , 0.24064 , 0.219481 , 0.138057 , 0.305497 , 0.329817 , 0.289626 , 0.179314 , 0.229448 , 0.177964 , 0.196338 , 0.30898 
 742 , 0.347923 , 0.298007 , 0.461077 , 0.213808 , 0.207837 , 0.222212 , 0.172209 , 0.25734 , 0.135542 , 0.242346 , 0.22126 , 0.138701 , 0.307732 , 0.332308 , 0.292103 , 0.180238 , 0.230832 , 0.178954 , 0.19765 , 0.311857 
 743 , 0.35058 , 0.30054 , 0.465435 , 0.214944 , 0.209098 , 0.223576 , 0.173368 , 0.259152 , 0.136574 , 0.244053 , 0.223042 , 0.13935 , 0.309971 , 0.334808 , 0.294584 , 0.181167 , 0.232222 , 0.17994 , 0.19896 , 0.314739 
 744 , 0.353086 , 0.302896 , 0.4695 , 0.216008 , 0.210294 , 0.224891 , 0.174445 , 0.260865 , 0.137516 , 0.245641 , 0.224688 , 0.139961 , 0.312077 , 0.337168 , 0.296902 , 0.182021 , 0.233547 , 0.180849 , 0.200206 , 0.317425 
 745 , 0.355193 , 0.304871 , 0.47293 , 0.216892 , 0.211345 , 0.226096 , 0.17533 , 0.262334 , 0.138243 , 0.246954 , 0.226033 , 0.140485 , 0.313955 , 0.339243 , 0.298846 , 0.182747 , 0.234721 , 0.181587 , 0.201286 , 0.319695 
 746 , 0.357259 , 0.306825 , 0.476338 , 0.217751 , 0.212384 , 0.227296 , 0.176185 , 0.26377 , 0.138947 , 0.248248 , 0.227354 , 0.141002 , 0.315839 , 0.341317 , 0.300771 , 0.183482 , 0.235884 , 0.182322 , 0.20235 , 0.321941 
 747 , 0.359315 , 0.308766 , 0.479732 , 0.218605 , 0.21342 , 0.22849 , 0.177031 , 0.265203 , 0.13965 , 0.249524 , 0.228669 , 0.141514 , 0.317707 , 0.343379 , 0.302681 , 0.18421 , 0.237029 , 0.183049 , 0.203404 , 0.324165 
 748 , 0.360783 , 0.310141 , 0.482246 , 0.219124 , 0.214065 , 0.229334 , 0.177466 , 0.266279 , 0.140171 , 0.250266 , 0.229553 , 0.141859 , 0.318989 , 0.344862 , 0.304085 , 0.184709 , 0.23775 , 0.183546 , 0.204127 , 0.325702 
 749 , 0.362204 , 0.311426 , 0.484597 , 0.219597 , 0.214626 , 0.230122 , 0.177884 , 0.267318 , 0.140684 , 0.250969 , 0.230419 , 0.142174 , 0.320135 , 0.346318 , 0.305496 , 0.185167 , 0.238443 , 0.184023 , 0.204816 , 0.327297 
 750 , 0.363648 , 0.312743 , 0.486995 , 0.220079 , 0.215202 , 0.230926 , 0.178311 , 0.268382 , 0.141205 , 0.251688 , 0.231311 , 0.142497 , 0.321309 , 0.347802 , 0.30694 , 0.185634 , 0.239156 , 0.184514 , 0.205525 , 0.328925 
 751 , 0.364763 , 0.313837 , 0.488867 , 0.220551 , 0.215726 , 0.231733 , 0.178768 , 0.269247 , 0.141642 , 0.252393 , 0.232068 , 0.142814 , 0.322188 , 0.348968 , 0.308046 , 0.186055 , 0.239788 , 0.185001 , 0.206055 , 0.330243 
 752 , 0.365505 , 0.314635 , 0.490313 , 0.220879 , 0.216135 , 0.232362 , 0.179102 , 0.269828 , 0.141927 , 0.252906 , 0.232545 , 0.14305 , 0.322882 , 0.349844 , 0.308816 , 0.186305 , 0.240289 , 0.185477 , 0.206469 , 0.331232 
 753 , 0.366292 , 0.315476 , 0.491832 , 0.221218 , 0.21656 , 0.233023 , 0.179457 , 0.270437 , 0.142221 , 0.253446 , 0.233048 , 0.1433 , 0.323609 , 0.350765 , 0.30963 , 0.186575 , 0.240807 , 0.185973 , 0.206898 , 0.33227 
 754 , 0.367063 , 0.316381 , 0.493298 , 0.221656 , 0.217003 , 0.233598 , 0.180011 , 0.271042 , 0.142577 , 0.254184 , 0.233791 , 0.14359 , 0.32436 , 0.35162 , 0.310427 , 0.186883 , 0.241344 , 0.186461 , 0.207266 , 0.333104 
 755 , 0.367539 , 0.317191 , 0.494282 , 0.222049 , 0.217249 , 0.233843 , 0.180757 , 0.271438 , 0.142943 , 0.255049 , 0.234772 , 0.143817 , 0.324904 , 0.352144 , 0.311022 , 0.187182 , 0.241756 , 0.186777 , 0.207393 , 0.333466 
 756 , 0.367933 , 0.317983 , 0.495192 , 0.222396 , 0.217424 , 0.234036 , 0.18151 , 0.271781 , 0.143296 , 0.255894 , 0.235782 , 0.144016 , 0.325401 , 0.352627 , 0.311586 , 0.187468 , 0.242149 , 0.187063 , 0.207481 , 0.33381 
 757 , 0.368355 , 0.318839 , 0.496155 , 0.222774 , 0.217624 , 0.234249 , 0.182336 , 0.272155 , 0.143695 , 0.256836 , 0.236882 , 0.14424 , 0.325945 , 0.353151 , 0.312192 , 0.187786 , 0.242572 , 0.187401 , 0.207589 , 0.334168 
 758 , 0.368626 , 0.319626 , 0.49674 , 0.223208 , 0.217901 , 0.234528 , 0.183258 , 0.272452 , 0.144214 , 0.258025 , 0.238038 , 0.144587 , 0.326461 , 0.353612 , 0.312736 , 0.188136 , 0.242991 , 0.188067 , 0.207915 , 0.334376 
 759 , 0.368921 , 0.320537 , 0.4974 , 0.223734 , 0.21826 , 0.234873 , 0.184269 , 0.272782 , 0.144768 , 0.259337 , 0.23931 , 0.144957 , 0.32699 , 0.354089 , 0.313326 , 0.188491 , 0.243427 , 0.18878 , 0.208268 , 0.334596 
 760 , 0.369251 , 0.321527 , 0.498128 , 0.224311 , 0.218656 , 0.235245 , 0.185364 , 0.273152 , 0.145366 , 0.260766 , 0.24069 , 0.145366 , 0.327577 , 0.354609 , 0.313976 , 0.188882 , 0.243902 , 0.189557 , 0.208653 , 0.334843 
 761 , 0.368933 , 0.321484 , 0.497972 , 0.224239 , 0.218634 , 0.235357 , 0.185387 , 0.273175 , 0.145325 , 0.260794 , 0.240865 , 0.145432 , 0.327667 , 0.354794 , 0.31412 , 0.188826 , 0.243833 , 0.189608 , 0.208881 , 0.335074 
 762 , 0.369657 , 0.322112 , 0.499289 , 0.224687 , 0.219191 , 0.236245 , 0.185696 , 0.273997 , 0.145584 , 0.261278 , 0.241468 , 0.145872 , 0.328613 , 0.355792 , 0.314968 , 0.189222 , 0.244312 , 0.189856 , 0.20952 , 0.335919 
 763 , 0.370378 , 0.322734 , 0.500607 , 0.22513 , 0.219749 , 0.237127 , 0.186002 , 0.274821 , 0.145845 , 0.261766 , 0.242068 , 0.14631 , 0.329555 , 0.35679 , 0.31582 , 0.189615 , 0.244785 , 0.1901 , 0.210156 , 0.336763 
 764 , 0.370765 , 0.322854 , 0.501368 , 0.225189 , 0.219967 , 0.237709 , 0.185749 , 0.275335 , 0.145891 , 0.261618 , 0.242053 , 0.146497 , 0.330181 , 0.357557 , 0.316371 , 0.189759 , 0.245026 , 0.189977 , 0.210662 , 0.337517 
 765 , 0.371582 , 0.323011 , 0.502349 , 0.2252 , 0.220191 , 0.238312 , 0.185186 , 0.276041 , 0.145968 , 0.261178 , 0.241745 , 0.146638 , 0.330956 , 0.358619 , 0.317014 , 0.189906 , 0.245337 , 0.189669 , 0.211315 , 0.338549 
 766 , 0.372682 , 0.323418 , 0.503635 , 0.225382 , 0.220558 , 0.239042 , 0.184804 , 0.276928 , 0.146154 , 0.260953 , 0.241643 , 0.146884 , 0.331896 , 0.359859 , 0.317806 , 0.190165 , 0.245775 , 0.189488 , 0.212051 , 0.339688 
 767 , 0.373674 , 0.32378 , 0.504797 , 0.225549 , 0.220905 , 0.239714 , 0.184459 , 0.27774 , 0.146316 , 0.260744 , 0.241551 , 0.147121 , 0.332763 , 0.361001 , 0.318525 , 0.190393 , 0.246152 , 0.189326 , 0.212726 , 0.340704 
 768 , 0.374251 , 0.323974 , 0.505595 , 0.225708 , 0.221232 , 0.240257 , 0.184325 , 0.278343 , 0.14639 , 0.260666 , 0.241587 , 0.147408 , 0.333496 , 0.361903 , 0.319064 , 0.190535 , 0.246263 , 0.189322 , 0.213229 , 0.341226 
 769 , 0.374754 , 0.324149 , 0.506477 , 0.225889 , 0.221613 , 0.240853 , 0.184226 , 0.278982 , 0.146488 , 0.260645 , 0.241649 , 0.147708 , 0.334282 , 0.3628 , 0.319659 , 0.190698 , 0.246398 , 0.189375 , 0.21375 , 0.341779 
 770 , 0.375228 , 0.324316 , 0.507318 , 0.226061 , 0.221978 , 0.241426 , 0.184122 , 0.27959 , 0.14658 , 0.260625 , 0.24171 , 0.147993 , 0.33503 , 0.363653 , 0.320223 , 0.190851 , 0.246532 , 0.189428 , 0.214246 , 0.342307 
 771 , 0.375949 , 0.324699 , 0.508339 , 0.226398 , 0.222506 , 0.242034 , 0.184427 , 0.280317 , 0.146877 , 0.261101 , 0.242187 , 0.148387 , 0.335943 , 0.364422 , 0.320906 , 0.191185 , 0.246871 , 0.189735 , 0.214733 , 0.342895 
 772 , 0.376486 , 0.3249 , 0.508845 , 0.226607 , 0.222776 , 0.24237 , 0.184665 , 0.280759 , 0.147055 , 0.261458 , 0.242568 , 0.148688 , 0.336633 , 0.364986 , 0.321342 , 0.191409 , 0.24708 , 0.18997 , 0.215128 , 0.343372 
 773 , 0.377016 , 0.3251 , 0.509337 , 0.226816 , 0.22304 , 0.2427 , 0.184899 , 0.281194 , 0.147236 , 0.261802 , 0.242938 , 0.148987 , 0.337313 , 0.365539 , 0.321772 , 0.191625 , 0.247281 , 0.190202 , 0.215508 , 0.343845 
 774 , 0.377596 , 0.325412 , 0.509883 , 0.227135 , 0.223318 , 0.243135 , 0.185202 , 0.281677 , 0.147507 , 0.262226 , 0.243391 , 0.149365 , 0.338028 , 0.366168 , 0.322227 , 0.191868 , 0.247557 , 0.190481 , 0.215927 , 0.344263 
 775 , 0.378002 , 0.325692 , 0.510327 , 0.227467 , 0.223574 , 0.243584 , 0.18545 , 0.28209 , 0.147808 , 0.262623 , 0.243815 , 0.14976 , 0.338565 , 0.366649 , 0.322609 , 0.192089 , 0.24785 , 0.190761 , 0.21629 , 0.344516 
 776 , 0.378331 , 0.325916 , 0.510707 , 0.227755 , 0.223814 , 0.243994 , 0.185643 , 0.282463 , 0.148086 , 0.262979 , 0.2442 , 0.150127 , 0.339025 , 0.367047 , 0.322958 , 0.19229 , 0.248121 , 0.19102 , 0.216622 , 0.344735 
 777 , 0.37866 , 0.326172 , 0.511114 , 0.228055 , 0.224073 , 0.244422 , 0.185856 , 0.282862 , 0.148351 , 0.263346 , 0.244589 , 0.150484 , 0.339488 , 0.367467 , 0.323312 , 0.192511 , 0.248399 , 0.191273 , 0.216953 , 0.34497 
 778 , 0.378978 , 0.326543 , 0.51155 , 0.22838 , 0.22439 , 0.244883 , 0.186205 , 0.283378 , 0.148532 , 0.263737 , 0.244995 , 0.150756 , 0.33995 , 0.367977 , 0.323695 , 0.192804 , 0.248686 , 0.191438 , 0.217288 , 0.34528 
 779 , 0.379215 , 0.326855 , 0.511808 , 0.228646 , 0.224625 , 0.2453 , 0.186555 , 0.283833 , 0.148688 , 0.264063 , 0.245356 , 0.15098 , 0.340423 , 0.368478 , 0.324023 , 0.193072 , 0.248919 , 0.191562 , 0.217579 , 0.345537 
 780 , 0.379459 , 0.327167 , 0.512076 , 0.228917 , 0.224865 , 0.245722 , 0.186914 , 0.284289 , 0.148851 , 0.264394 , 0.245722 , 0.151208 , 0.340902 , 0.368987 , 0.324362 , 0.193339 , 0.249158 , 0.191689 , 0.217881 , 0.345799 
 781 , 0.379749 , 0.327503 , 0.5125 , 0.229156 , 0.225079 , 0.246149 , 0.187144 , 0.284749 , 0.14908 , 0.264691 , 0.246073 , 0.151502 , 0.341389 , 0.369561 , 0.324698 , 0.193571 , 0.249424 , 0.191921 , 0.218248 , 0.346161 
 782 , 0.38001 , 0.327712 , 0.512862 , 0.229291 , 0.225207 , 0.246473 , 0.187276 , 0.285089 , 0.149283 , 0.264892 , 0.24636 , 0.151787 , 0.341715 , 0.370013 , 0.324968 , 0.193741 , 0.249662 , 0.192136 , 0.218579 , 0.346443 
 783 , 0.380277 , 0.327923 , 0.51323 , 0.229426 , 0.225341 , 0.246802 , 0.187414 , 0.285435 , 0.149491 , 0.265099 , 0.246654 , 0.152078 , 0.342048 , 0.370472 , 0.325244 , 0.193916 , 0.2499 , 0.192352 , 0.21892 , 0.346731 
 784 , 0.380555 , 0.328092 , 0.513555 , 0.229581 , 0.225506 , 0.247176 , 0.187552 , 0.285709 , 0.149617 , 0.265309 , 0.246925 , 0.152372 , 0.342385 , 0.370885 , 0.325589 , 0.194099 , 0.250166 , 0.192543 , 0.219225 , 0.346993 
 785 , 0.380739 , 0.328195 , 0.513714 , 0.22974 , 0.225714 , 0.247584 , 0.18766 , 0.285915 , 0.149641 , 0.265521 , 0.247118 , 0.152648 , 0.342731 , 0.371269 , 0.325942 , 0.194252 , 0.25037 , 0.192674 , 0.219497 , 0.347222 
 786 , 0.380898 , 0.328296 , 0.513837 , 0.229898 , 0.225934 , 0.247995 , 0.187758 , 0.286125 , 0.149653 , 0.265734 , 0.247299 , 0.152915 , 0.34308 , 0.37167 , 0.326278 , 0.194395 , 0.25055 , 0.192797 , 0.219774 , 0.347453 
 787 , 0.381044 , 0.328379 , 0.513957 , 0.230032 , 0.226145 , 0.248397 , 0.187857 , 0.286368 , 0.149692 , 0.265949 , 0.247486 , 0.153158 , 0.343437 , 0.372069 , 0.326582 , 0.194534 , 0.250727 , 0.192926 , 0.220063 , 0.347671 
