"","SITE","DATE","BLOCK","EXPERIMENT","SpurFile","Chl Index","EVI (MODIS) ","EVI2 (MODIS)","LAI","NDVI (MODIS)","PRI (550 Reference) ","PRI (570 Ref)","REP","TIME","TREATMENT","WBI","datenumber","LAI (calculated)"
"3810","Toolik",2016-07-14,"4","MAT","JUL14 MAT00080.spu","0.47155036670307687","0.84704767741101439","0.61195199681982748",NA,"0.8140568078367415","0.13748832381940843","7.7064036782834688E-2","5","0.58333333333333337","P","1.0263421277750717",2016-07-14 14:00:00,"1.8662877115484247"
"3811","Toolik",2016-07-14,"4","MAT","JUL14 MAT00081.spu","0.4278645940708366","0.60228285404933379","0.47261107854536588",NA,"0.75191745194510651","0.12748366611711551","8.5994268754477535E-2","1","0.58333333333333337","CT2","1.042439137734114",2016-07-14 14:00:00,"1.1297212468548541"
"3812","Toolik",2016-07-14,"4","MAT","JUL14 MAT00082.spu","0.47564050192078372","0.83323933525956706","0.60922546038578618",NA,"0.82340868871604622","0.13360717948123726","7.3894249228978026E-2","2","0.58333333333333337","CT2","1.0582815952587246",2016-07-14 14:00:00,"2.0127432168470487"
"3813","Toolik",2016-07-14,"4","MAT","JUL14 MAT00083.spu","0.44498125354944462","0.60506005635984128","0.47382910731466077",NA,"0.77355884273681386","0.12599972703698653","7.7634383822089065E-2","3","0.58333333333333337","CT2","1.0526845258666411",2016-07-14 14:00:00,"1.345541541798372"
"3814","Toolik",2016-07-14,"2","MAT","JUL14 MAT00012.spu","0.5933248170002231","0.70313064099815281","0.51920007754215958",NA,"0.88008185869583955","0.13058432988041435","2.710395818041858E-2","2","0.58333333333333337","EXNPSF","1.1257693286101018",2016-07-14 14:00:00,"3.1814002979883189"
"3815","Toolik",2016-07-14,"4","MAT","JUL14 MAT00084.spu","0.3762750391846314","0.67088441099820451","0.51077616480125754",NA,"0.68806262468172141","0.11839224614470305","9.4028838683892627E-2","4","0.58333333333333337","CT2","0.99920985473105617",2016-07-14 14:00:00,"0.67444339182394653"
"3816","Toolik",2016-07-14,"4","MAT","JUL14 MAT00085.spu","0.45490280379571912","0.64873826045213601","0.49883502304668742",NA,"0.78064818562808158","0.12519081977480007","7.8643965315853825E-2","5","0.58333333333333337","CT2","1.0564596682243741",2016-07-14 14:00:00,"1.4248497990711828"
"3817","Toolik",2016-07-14,"4","MAT","JUL14 MAT00086.spu","0.47511803785568041","0.6860270761953734","0.51580416500054838",NA,"0.78931921022947427","0.12769082896574233","7.2651907072394814E-2","1","0.58333333333333337","CT1","1.0571896955503515",2016-07-14 14:00:00,"1.5282351028679126"
"3818","Toolik",2016-07-14,"4","MAT","JUL14 MAT00087.spu","0.42103789718403301","0.50750492392130908","0.40323989480945244",NA,"0.73160368352914029","0.11336003935624432","7.2448424426897251E-2","2","0.58333333333333337","CT1","1.0668053913842921",2016-07-14 14:00:00,"0.95874532993957262"
"3819","Toolik",2016-07-14,"4","MAT","JUL14 MAT00088.spu","0.43139994432172674","0.61066035548127473","0.46678932901344372",NA,"0.74968977209040466","0.11270299713713869","7.1735269951496219E-2","3","0.58333333333333337","CT1","1.0508138403194951",2016-07-14 14:00:00,"1.1095727728635416"
"3820","Toolik",2016-07-14,"4","MAT","JUL14 MAT00089.spu","0.42888092330720451","0.56620024965904348","0.4491237284297373",NA,"0.76480439146837975","0.12620175463183561","8.5194885225697098E-2","4","0.58333333333333337","CT1","1.0565710298163378",2016-07-14 14:00:00,"1.253670290801872"
"3821","Toolik",2016-07-14,"4","MAT","JUL14 MAT00090.spu","0.41171000219205506","0.66924855917493298","0.50717408219018456",NA,"0.73486982465243844","0.11983872407221717","8.6384096432814209E-2","5","0.58333333333333337","CT1","1.0455784929197476",2016-07-14 14:00:00,"0.98437837395427619"
"3822","Toolik",2016-07-14,"4","MAT","JUL14 MAT00091.spu","0.42225033077123048","0.4436327075083753","0.34425575382099166",NA,"0.71619521805420439","8.9614305803084618E-2","4.0476813213813002E-2","1","0.58333333333333337","EXNPNF","1.0493492123299104",2016-07-14 14:00:00,"0.84653476939922645"
"3823","Toolik",2016-07-14,"4","MAT","JUL14 MAT00092.spu","0.25681377132127059","0.33939053915429368","0.25759886646015384",NA,"0.52565958046541228","6.5661208201458626E-2","4.4454326936608828E-2","2","0.58333333333333337","EXNPNF","0.95756840316039782",2016-07-14 14:00:00,"0.18162556521982831"
"3824","Toolik",2016-07-14,"4","MAT","JUL14 MAT00093.spu","0.38457330249493205","0.52923133876271056","0.38384334403404463",NA,"0.67389579988165071","8.4435837216393944E-2","3.967768544029273E-2","3","0.58333333333333337","EXNPNF","1.0201726203136721",2016-07-14 14:00:00,"0.60151043599321108"
"3825","Toolik",2016-07-14,"2","MAT","JUL14 MAT00013.spu","0.55207679251969233","0.95394099742548022","0.64153053388594028",NA,"0.84413338585824194","0.11770252308950666","4.0562325894539203E-2","3","0.58333333333333337","EXNPSF","1.0680164520637194",2016-07-14 14:00:00,"2.3795678534685885"
"3826","Toolik",2016-07-14,"4","MAT","JUL14 MAT00094.spu","0.52218343214362328","1.0150413893914436","0.6980465676029477",NA,"0.85778525229177649","0.14578671387061215","7.4211043877483271E-2","4","0.58333333333333337","EXNPNF","1.036622700961479",2016-07-14 14:00:00,"2.6570135583237326"
"3827","Toolik",2016-07-14,"4","MAT","JUL14 MAT00095.spu","0.51919659847902888","0.83645174221201546","0.59594917002909142",NA,"0.84009577773032984","0.13259851761133862","6.0792330856148331E-2","5","0.58333333333333337","EXNPNF","1.0298279108693378",2016-07-14 14:00:00,"2.3032055898003883"
"3828","Toolik",2016-07-14,"4","MAT","JUL14 MAT00096.spu","0.52309290121121665","0.8135482979086337","0.58585538316405539",NA,"0.84607685484848483","0.13717383145369189","5.6450419172957594E-2","1","0.58333333333333337","EXNPLF","1.0728197126249817",2016-07-14 14:00:00,"2.4172216994529907"
"3829","Toolik",2016-07-14,"4","MAT","JUL14 MAT00097.spu","0.55628860951555226","0.85646216207890269","0.60510731436765397",NA,"0.85885012054884968","0.13531377830988722","4.9111979702393109E-2","2","0.58333333333333337","EXNPLF","1.0850104776974727",2016-07-14 14:00:00,"2.6799686451276021"
"3830","Toolik",2016-07-14,"4","MAT","JUL14 MAT00098.spu","0.54756644983820291","0.82188804860376841","0.59301163933327061",NA,"0.85631514722090996","0.13790844430183438","5.3601045014897368E-2","3","0.58333333333333337","EXNPLF","1.0777849253305103",2016-07-14 14:00:00,"2.6256456293500796"
"3831","Toolik",2016-07-14,"4","MAT","JUL14 MAT00099.spu","0.54249797751812845","1.0554015585045635","0.71380462066212869",NA,"0.87925453863019221","0.15268997857374508","6.5476679137298099E-2","4","0.58333333333333337","EXNPLF","1.0652034201718981",2016-07-14 14:00:00,"3.1602088129452053"
"3832","Toolik",2016-07-14,"4","MAT","JUL14 MAT00100.spu","0.47657726692209457","0.55141678401404126","0.4287868517083428",NA,"0.78216641181857105","0.11831049993762707","5.2420722234051836E-2","5","0.58333333333333337","EXNPLF","1.0643012147564481",2016-07-14 14:00:00,"1.4424327395806136"
"3833","Toolik",2016-07-14,"4","MAT","JUL14 MAT00101.spu","0.55121259309704662","0.93155059490302072","0.6420534277012182",NA,"0.86785815583184545","0.13502726981071539","5.2470285581741882E-2","1","0.58333333333333337","EXNPSF","1.0544707508528095",2016-07-14 14:00:00,"2.8822599932702779"
"3834","Toolik",2016-07-14,"4","MAT","JUL14 MAT00102.spu","0.50693314564633185","0.80639291368818966","0.58022606987699377",NA,"0.82978545591032937","0.13549436645176835","6.1276562336438814E-2","2","0.58333333333333337","EXNPSF","1.0579712575720726",2016-07-14 14:00:00,"2.1191435358337718"
"3835","Toolik",2016-07-14,"4","MAT","JUL14 MAT00103.spu","0.47465123385868369","0.74972559272520967","0.55553663020750987",NA,"0.80886119555460989","0.13085933919547327","6.8161270456898002E-2","3","0.58333333333333337","EXNPSF","1.0338450753982713",2016-07-14 14:00:00,"1.7895775064805777"
"3836","Toolik",2016-07-21,"2","MAT","JUL21MAT00014.spu","0.4248969961615664","0.67790892693946714","0.50220217383673682",NA,"0.74877957000441731","0.11921737500213035","7.6049320913712207E-2","4","0.58333333333333337","CT1","1.0320504129357047",2016-07-21 14:00:00,"1.1014441324024611"
"3837","Toolik",2016-07-21,"2","MAT","JUL21MAT00015.spu","0.38191669936973693","0.60697806375783181","0.46371999919173207",NA,"0.70007393672280238","0.11922861024987276","9.0633344707864119E-2","5","0.58333333333333337","CT1","1.0302799044080535",2016-07-21 14:00:00,"0.7431654721430172"
"3838","Toolik",2016-07-21,"2","MAT","JUL21MAT00016.spu","0.47638959099841655","0.53534587302993852","0.41453994166895425",NA,"0.76804507091733565","0.10900088866319671","6.405526266658372E-2","1","0.58333333333333337","N","1.0461543399845123",2016-07-21 14:00:00,"1.2869237266902085"
"3839","Toolik",2016-07-21,"2","MAT","JUL21MAT00017.spu","0.24330234259205791","0.33511727261759011","0.25141212617594189",NA,"0.50992440650767856","6.6654571262386678E-2","4.6703401516266306E-2","2","0.58333333333333337","N","0.94395921776045655",2016-07-21 14:00:00,"0.15994560331050514"
"3840","Toolik",2016-07-21,"2","MAT","JUL21MAT00018.spu","0.45583586169299478","0.67450213946872739","0.50492374072983626",NA,"0.78343102128185294","0.13635151917087665","9.0666374577269004E-2","3","0.58333333333333337","N","1.0353367152116557",2016-07-21 14:00:00,"1.457244006813722"
"3841","Toolik",2016-07-21,"2","MAT","JUL21MAT00019.spu","0.47293155850139712","0.83265953302400975","0.58792969061521627",NA,"0.80169978543858378","0.12521256093413444","7.1207616663256396E-2","4","0.58333333333333337","N","1.0394857222951364",2016-07-21 14:00:00,"1.6889846384934992"
"3842","Toolik",2016-07-21,"2","MAT","JUL21MAT00020.spu","0.58696482806788075","1.166932164242898","0.7587223983771979",NA,"0.88489484783888661","0.14530616818241232","6.7190238732557014E-2","5","0.58333333333333337","N","1.048278221482418",2016-07-21 14:00:00,"3.3075317466460445"
"3843","Toolik",2016-07-21,"2","MAT","JUL21MAT00021.spu","0.37347371747127994","0.55328193754535093","0.38563811429496464",NA,"0.65752984338457809","9.1960886765693792E-2","4.4026639948134612E-2","1","0.58333333333333337","NP","1.0226075464984989",2016-07-21 14:00:00,"0.52701803967669814"
"3844","Toolik",2016-07-21,"2","MAT","JUL21MAT00022.spu","0.43568264727818845","0.66834263255393822","0.47265988432306",NA,"0.74094315157664681","0.11281102628904928","5.6502560237625579E-2","2","0.58333333333333337","NP","1.0325692842110601",2016-07-21 14:00:00,"1.0338784618297363"
"3845","Toolik",2016-07-21,"2","MAT","JUL21MAT00023.spu","0.43653316380589097","0.5327698094922636","0.39346408588400944",NA,"0.72952148359133795","0.10090076257740925","4.326219408420981E-2","3","0.58333333333333337","NP","1.0361476587420761",2016-07-21 14:00:00,"0.94275349740617864"
"3846","Toolik",NA,"2","MAT","JUL21LOF00006.spu","0.37615463708290914","0.79133785241409915","0.57300049731102343",NA,"0.68493940371445916","0.12642527106382198","0.10914709007422653","1","0.58333333333333337","P","0.9960267678866036",NA,"0.65763984276571019"
"3847","Toolik",2016-07-21,"2","MAT","JUL21MAT00024.spu","0.38926090310045441","0.60956635922072999","0.44258935389218712",NA,"0.71441094325647447","0.10928743834610144","6.4191051621865974E-2","4","0.58333333333333337","NP","1.0029591182019286",2016-07-21 14:00:00,"0.83442041321960536"
"3848","Toolik",2016-07-21,"2","MAT","JUL21MAT00025.spu","0.51937908038041192","1.0070673417761737","0.67078137667933257",NA,"0.84644682003644889","0.14167598236696127","7.2051990992788514E-2","5","0.58333333333333337","NP","1.0505253494527278",2016-07-21 14:00:00,"2.4244568316344228"
"3849","Toolik",2016-07-21,"4","MAT","JUL21MAT00026.spu","0.4804711369935688","0.96868209545877726","0.65514199961296193",NA,"0.77453590243565384","0.12293253086392159","8.1088171498976402E-2","1","0.58333333333333337","N","1.0202228567644633",2016-07-21 14:00:00,"1.3562038996551429"
"3850","Toolik",2016-07-21,"4","MAT","JUL21MAT00027.spu","0.42280030963383453","0.69283055291969464","0.50874680131128414",NA,"0.74156457916636165","0.12038558440135831","8.4232374609401764E-2","2","0.58333333333333337","N","1.0209553296986829",2016-07-21 14:00:00,"1.0390816621753625"
"3851","Toolik",2016-07-21,"4","MAT","JUL21MAT00028.spu","0.37257732542387961","0.67330907250395866","0.49959777301809466",NA,"0.67396902359462862","0.13048360715767884","0.11011359472334187","3","0.58333333333333337","N","0.99908999390023157",2016-07-21 14:00:00,"0.60186634857823662"
"3852","Toolik",2016-07-21,"4","MAT","JUL21MAT00029.spu","0.39467017555360961","0.34294023805249191","0.29034184375903727",NA,"0.73153119888188445","0.12888693110145563","9.0070588235294069E-2","4","0.58333333333333337","N","1.0710407267898254",2016-07-21 14:00:00,"0.95818409832954188"
"3853","Toolik",2016-07-21,"4","MAT","JUL21MAT00030.spu","0.45054868824422428","0.63281172222875559","0.4845365733583491",NA,"0.78286993321356768","0.13573875036310945","9.0408816210451506E-2","5","0.58333333333333337","N","1.0595113338073303",2016-07-21 14:00:00,"1.4506537944346538"
"3854","Toolik",2016-07-21,"4","MAT","JUL21MAT00031.spu","0.35854080440511876","0.71905107916979438","0.52811747928048547",NA,"0.6634796332803472","0.12113322220419241","0.10000037765919285","1","0.58333333333333337","P","0.99058314976048112",2016-07-21 14:00:00,"0.55296735462727176"
"3855","Toolik",2016-07-21,"4","MAT","JUL21MAT00032.spu","0.41490037659043594","0.61910294142212385","0.48336935173064549",NA,"0.77893480796483572","0.13818451803642745","8.9634706422666605E-2","2","0.58333333333333337","P","1.0402950164976332",2016-07-21 14:00:00,"1.4052640558411333"
"3856","Toolik",2016-07-21,"4","MAT","JUL21MAT00033.spu","0.4292650753879913","0.89748928758801461","0.62879481769642454",NA,"0.78065036798119369","0.13542409123307197","9.4464224187435372E-2","3","0.58333333333333337","P","1.0193191470825258",2016-07-21 14:00:00,"1.4248749189715944"
"3857","Toolik",2016-07-21,"2","MAT","JUL21MAT00007.spu","0.51872062385994044","0.95805538833119286","0.66357093123280253",NA,"0.8516978619328377","0.1513363694912136","8.5582934218923323E-2","2","0.58333333333333337","P","1.0572388183258827",2016-07-21 14:00:00,"2.5295135312106645"
"3858","Toolik",2016-07-21,"4","MAT","JUL21MAT00034.spu","0.42532658440207405","0.79007610279306584","0.57044967951281234",NA,"0.77439181504483978","0.13569864553258285","8.630190302558538E-2","4","0.58333333333333337","P","1.0206463442356357",2016-07-21 14:00:00,"1.3546262222258678"
"3859","Toolik",2016-07-21,"4","MAT","JUL21MAT00035.spu","0.44464231108233049","0.83543392556842277","0.60863096097536507",NA,"0.80103909860924016","0.14325898714248231","9.603756450862698E-2","5","0.58333333333333337","P","1.0313189763168884",2016-07-21 14:00:00,"1.6799941585244187"
"3860","Toolik",2016-07-21,"4","MAT","JUL21MAT00036.spu","0.4443036974545751","0.64169843871050947","0.48954052810738458",NA,"0.76252494396971282","0.12518779781670936","8.5959132526224363E-2","1","0.58333333333333337","CT1","1.041874647234476",2016-07-21 14:00:00,"1.2307963770840915"
"3861","Toolik",2016-07-21,"4","MAT","JUL21MAT00037.spu","0.43611865712113601","0.6589858310133343","0.49283665077615568",NA,"0.75735057703480724","0.11934673366834171","7.8981430290415947E-2","2","0.58333333333333337","CT1","1.0297892796560868",2016-07-21 14:00:00,"1.180409405959187"
"3862","Toolik",2016-07-21,"4","MAT","JUL21MAT00038.spu","0.4235094255620776","0.6685834263920345","0.50644747590034711",NA,"0.75772569518831145","0.12206584537490756","8.9191684110618452E-2","3","0.58333333333333337","CT1","1.0589283921623505",2016-07-21 14:00:00,"1.183991845847574"
"3863","Toolik",2016-07-21,"4","MAT","JUL21MAT00039.spu","0.40227859404892502","0.51156915201145714","0.41056219103429281",NA,"0.73627924560329394","0.12668068612293648","9.4611942906193264E-2","4","0.58333333333333337","CT1","1.0739563123508946",2016-07-21 14:00:00,"0.99565028334196037"
"3864","Toolik",2016-07-21,"4","MAT","JUL21MAT00040.spu","0.39226149592293202","0.57683101532705283","0.44897716522792286",NA,"0.72055651597914527","0.11978702327885095","9.3608746931879774E-2","5","0.58333333333333337","CT1","1.0465772520571677",2016-07-21 14:00:00,"0.87689139526494242"
"3865","Toolik",2016-07-21,"4","MAT","JUL21MAT00041.spu","0.58320862257444261","0.8729143170975846","0.61344554326762113",NA,"0.87492988314365439","0.1436225628813812","6.2051727885242346E-2","1","0.58333333333333337","NP","1.0925181805549122",2016-07-21 14:00:00,"3.051710463238523"
"3866","Toolik",2016-07-21,"4","MAT","JUL21MAT00042.spu","0.54196568252691923","0.92501113084315201","0.64050450667375936",NA,"0.84845527313756686","0.1349494590338802","7.0553402827048001E-2","2","0.58333333333333337","NP","1.0594225392750898",2016-07-21 14:00:00,"2.4641142173292345"
"3867","Toolik",2016-07-21,"4","MAT","JUL21MAT00043.spu","0.38641585706522258","0.3383528179898484","0.27408460080663155",NA,"0.68757357640277694","8.2720450281425953E-2","4.2948027796809271E-2","3","0.58333333333333337","NP","1.0612549646510649",2016-07-21 14:00:00,"0.67178413905896905"
"3868","Toolik",2016-07-21,"2","MAT","JUL21MAT00008.spu","0.47163282423391267","0.87905233142240424","0.62699962169636725",NA,"0.82789483982163792","0.14704653455969607","9.1386012284501994E-2","3","0.58333333333333337","P","1.043909469753511",2016-07-21 14:00:00,"2.0870238388547757"
"3869","Toolik",2016-07-21,"4","MAT","JUL21MAT00044.spu","0.32525387791541127","0.26156358578406891","0.20932531811955593",NA,"0.57800823840400795","6.5549647168991004E-2","3.1272752487605311E-2","4","0.58333333333333337","NP","1.0398167370606342",2016-07-21 14:00:00,"0.27722664851983053"
"3870","Toolik",2016-07-21,"4","MAT","JUL21MAT00045.spu","0.39549318837406344","0.50021186642500526","0.37496698787754956",NA,"0.69423537331856844","9.5367882442178906E-2","5.6370987749518889E-2","5","0.58333333333333337","NP","1.033396366028118",2016-07-21 14:00:00,"0.70892735587707434"
"3871","Toolik",2016-07-21,"3","MAT","JUL21MAT00046.spu","0.45717682230670548","0.71694988815323912","0.53262682832844999",NA,"0.79103793588970128","0.12896973311465629","8.2349887996503307E-2","1","0.58333333333333337","N","1.0478321123357279",2016-07-21 14:00:00,"1.5496016897350062"
"3872","Toolik",2016-07-21,"3","MAT","JUL21MAT00047.spu","0.5407210670570104","1.0273410926500965","0.68001754584822194",NA,"0.84024445071089926","0.1289374260745742","6.5395112154311513E-2","2","0.58333333333333337","N","1.0346311948841123",2016-07-21 14:00:00,"2.3059734589604628"
"3873","Toolik",2016-07-21,"3","MAT","JUL21MAT00048.spu","0.54072053406077381","0.96584773385726885","0.65716457067252254",NA,"0.85891832093565734","0.14066581242915574","6.8406606249624358E-2","3","0.58333333333333337","N","1.0521546072165224",2016-07-21 14:00:00,"2.6814455623993689"
"3874","Toolik",2016-07-21,"3","MAT","JUL21MAT00049.spu","0.46473018870237998","0.57478143851828434","0.43973593632166641",NA,"0.78383615194981893","0.11863349192730673","6.6378042533502921E-2","4","0.58333333333333337","N","1.0614061028662147",2016-07-21 14:00:00,"1.4620210398137654"
"3875","Toolik",2016-07-21,"3","MAT","JUL21MAT00050.spu","0.50126595449500566","0.6420462737831294","0.47215211467314283",NA,"0.80630766021328004","0.11820220791704288","5.5017090415320505E-2","5","0.58333333333333337","N","1.0655037002369321",2016-07-21 14:00:00,"1.7530398489602337"
"3876","Toolik",2016-07-21,"3","MAT","JUL21MAT00051.spu","0.42467351096472566","0.63536800835856433","0.48213944872974007",NA,"0.7533561425471369","0.12599848828420254","8.6214635688319871E-2","1","0.58333333333333337","CT1","1.0339340242069457",2016-07-21 14:00:00,"1.1429276590431796"
"3877","Toolik",2016-07-21,"3","MAT","JUL21MAT00052.spu","0.4159299897827729","0.81619860357749119","0.58755917032282745",NA,"0.742091315680665","0.12500619288471326","9.664369611918644E-2","2","0.58333333333333337","CT1","1.025379456646639",2016-07-21 14:00:00,"1.0435125157861929"
"3878","Toolik",2016-07-21,"3","MAT","JUL21MAT00053.spu","0.47531782846056236","0.90296890332571256","0.64055653149751834",NA,"0.80900285528244853","0.13816199123932665","9.330052235532689E-2","3","0.58333333333333337","CT1","1.0376667503102726",2016-07-21 14:00:00,"1.7916266171434219"
"3879","Toolik",2016-07-21,"2","MAT","JUL21MAT00009.spu","0.42595843749403661","0.67301673321050703","0.5110453263819974",NA,"0.78323600930130222","0.13741798355050369","8.7353579599898298E-2","4","0.58333333333333337","P","1.0481349933171626",2016-07-21 14:00:00,"1.4549501225245267"
"3880","Toolik",2016-07-21,"3","MAT","JUL21MAT00054.spu","0.43972793820969508","0.71602151169999839","0.54000120802064655",NA,"0.79315144789828984","0.1375037853649736","9.7076638741619134E-2","4","0.58333333333333337","CT1","1.0674011437164617",2016-07-21 14:00:00,"1.5762860954428826"
"3881","Toolik",2016-07-21,"3","MAT","JUL21MAT00055.spu","0.41524389613344226","0.58461803141436142","0.44688922090695504",NA,"0.72812802344390604","0.12666296631708102","8.9648956125605958E-2","5","0.58333333333333337","CT1","1.0642565322005912",2016-07-21 14:00:00,"0.93220062725494079"
"3882","Toolik",2016-07-21,"3","MAT","JUL21MAT00056.spu","0.52837206255935698","0.84728274052826202","0.58755987504404139",NA,"0.82643198265922047","0.1165729515389866","5.7505860160617005E-2","1","0.58333333333333337","NP","1.056154627039753",2016-07-21 14:00:00,"2.0625058004482306"
"3883","Toolik",2016-07-21,"3","MAT","JUL21MAT00057.spu","0.49368492578835593","0.59849081907218404","0.44845246588984572",NA,"0.78990551499305495","0.11670209010822298","6.3561447509853125E-2","2","0.58333333333333337","NP","1.0855795412635263",2016-07-21 14:00:00,"1.5354905212571703"
"3884","Toolik",2016-07-21,"3","MAT","JUL21MAT00058.spu","0.47013442650130094","0.66301344470729318","0.49049377144735046",NA,"0.79220795669953215","0.12085337521677952","6.5994576931099211E-2","3","0.58333333333333337","NP","1.0587724220931569",2016-07-21 14:00:00,"1.5643176189126495"
"3885","Toolik",2016-07-21,"3","MAT","JUL21MAT00059.spu","0.50032038712193794","0.86082522065218148","0.60747596949822669",NA,"0.83078875317987699","0.13840887825561696","7.8559033275488604E-2","4","0.58333333333333337","NP","1.0587088750470297",2016-07-21 14:00:00,"2.13638885095826"
"3886","Toolik",2016-07-21,"3","MAT","JUL21MAT00060.spu","0.44618407457385956","0.60426801322819113","0.46911349833014371",NA,"0.80010134429347779","0.13844133165172876","9.0545288399426549E-2","5","0.58333333333333337","NP","1.0618258859784284",2016-07-21 14:00:00,"1.6673155127431165"
"3887","Toolik",2016-07-21,"3","MAT","JUL21MAT00061.spu","0.42552895122361251","0.66868014858106684","0.50647583586571665",NA,"0.7689378448157923","0.13017394233274654","8.8306411323896786E-2","1","0.58333333333333337","P","1.0354672111458083",2016-07-21 14:00:00,"1.2962386931964405"
"3888","Toolik",2016-07-21,"3","MAT","JUL21MAT00062.spu","0.46372073480895121","0.69159448016138314","0.51826195431057065",NA,"0.79986973323028554","0.13539590839858559","8.1442512635173228E-2","2","0.58333333333333337","P","1.0470148467937244",2016-07-21 14:00:00,"1.6641988425748027"
"3889","Toolik",2016-07-21,"3","MAT","JUL21MAT00063.spu","0.42732545625714724","0.84764206268932785","0.60448364115356312",NA,"0.7645044326854048","0.13129133143934876","9.7614808128202224E-2","3","0.58333333333333337","P","1.0135617668792007",2016-07-21 14:00:00,"1.2506361284258498"
"3890","Toolik",2016-07-21,"2","MAT","JUL21MAT00010.spu","0.37356241590291706","0.47592998925526764","0.38328558167600563",NA,"0.70801566124838367","0.1226252644452098","8.7532070727375053E-2","5","0.58333333333333337","P","1.0275489350831817",2016-07-21 14:00:00,"0.7924063760451987"
"3891","Toolik",2016-07-21,"3","MAT","JUL21MAT00064.spu","0.36818136617222974","0.68545534714619138","0.51314335236872621",NA,"0.69885937722346148","0.12284743787052295","9.9971967856475427E-2","4","0.58333333333333337","P","1.0105083194023283",2016-07-21 14:00:00,"0.73590950208984462"
"3892","Toolik",2016-07-21,"3","MAT","JUL21MAT00065.spu","0.46070387053623924","0.8823339002387387","0.62724776898183632",NA,"0.81219941654699557","0.13878976498128862","8.8499899399269888E-2","5","0.58333333333333337","P","1.0542600907611133",2016-07-21 14:00:00,"1.8384939163725753"
"3893","Toolik",2016-07-21,"1","MAT","JUL21MAT00066.spu","0.41326127398394963","0.64238975945970445","0.44899111469051373",NA,"0.72461380867834424","9.8359283442156428E-2","4.6967024094586605E-2","1","0.58333333333333337","NP","1.0090931802749414",2016-07-21 14:00:00,"0.90610860839473129"
"3894","Toolik",2016-07-21,"1","MAT","JUL21MAT00067.spu","0.48704056032627963","0.69302315427732442","0.4994094670706869",NA,"0.8139743829397843","0.1213796682568514","5.2126101811708667E-2","2","0.58333333333333337","NP","1.0395463768739592",2016-07-21 14:00:00,"1.8650454518197859"
"3895","Toolik",2016-07-21,"1","MAT","JUL21MAT00068.spu","0.43755394043347762","0.63522261969187888","0.45946591637860423",NA,"0.74995177985221684","0.1098105150476766","5.7627995491750218E-2","3","0.58333333333333337","NP","1.0324208384780376",2016-07-21 14:00:00,"1.1119237565514519"
"3896","Toolik",2016-07-21,"1","MAT","JUL21MAT00069.spu","0.27461255661852824","0.27463609184639048","0.22034612786805913",NA,"0.56136528265071317","7.3195459721559081E-2","4.5120465056429034E-2","4","0.58333333333333337","NP","0.98656580386438208",2016-07-21 14:00:00,"0.24235136820855327"
"3897","Toolik",2016-07-21,"1","MAT","JUL21MAT00070.spu","0.53085681575367383","0.81612790598758644","0.59051746975894603",NA,"0.85911881369551291","0.14843545835912247","7.7996440830671337E-2","5","0.58333333333333337","NP","1.0842653723782254",2016-07-21 14:00:00,"2.6857920595966545"
"3898","Toolik",2016-07-21,"1","MAT","JUL21MAT00071.spu","0.49458473146967397","0.62391722798626104","0.4754798836983975",NA,"0.82375888065317948","0.12967093576880342","6.9326510256299059E-2","1","0.58333333333333337","N","1.092805283548397",2016-07-21 14:00:00,"2.0184452394736905"
"3899","Toolik",2016-07-21,"1","MAT","JUL21MAT00072.spu","0.56271473779385173","1.069295750491098","0.70401590701537275",NA,"0.87130935144451982","0.13747026078118862","5.7924944812362017E-2","2","0.58333333333333337","N","1.0433438776855146",2016-07-21 14:00:00,"2.9637474553908008"
"3900","Toolik",2016-07-21,"1","MAT","JUL21MAT00073.spu","0.52567579867115688","0.62758969025626232","0.47596519128651488",NA,"0.8462826514189421","0.13338946867052817","6.1890030567524817E-2","3","0.58333333333333337","N","1.0743582109174714",2016-07-21 14:00:00,"2.4212436400235009"
"3901","Toolik",2016-07-21,"2","MAT","JUL21MAT00011.spu","0.39454982467458155","0.59254642370660837","0.46304474347707175",NA,"0.71997803733792409","0.11935489924992647","9.5632733299926734E-2","1","0.58333333333333337","CT1","1.0141386222816184",2016-07-21 14:00:00,"0.87280313295223155"
"3902","Toolik",2016-07-21,"1","MAT","JUL21MAT00074.spu","0.4008433634809882","0.44345165017110422","0.34974587028959142",NA,"0.71999175217276368","0.10457584778088592","6.1071156877661646E-2","4","0.58333333333333337","N","1.051177873152122",2016-07-21 14:00:00,"0.87289983839424989"
"3903","Toolik",2016-07-21,"1","MAT","JUL21MAT00075.spu","0.58412066481061975","1.2150964528022641","0.78199978453687669",NA,"0.89402987648954035","0.14683323720348027","6.7050463978743549E-2","5","0.58333333333333337","N","1.0419275403829631",2016-07-21 14:00:00,"3.560844433973728"
"3904","Toolik",2016-07-21,"1","MAT","JUL21MAT00076.spu","0.41236732070930471","0.88944930665915267","0.63053239548563011",NA,"0.74558173300719299","0.13118281309401514","0.10370580528876237","1","0.58333333333333337","P","1.0433772583868448",2016-07-21 14:00:00,"1.0733548097772925"
"3905","Toolik",2016-07-21,"1","MAT","JUL21MAT00077.spu","0.37235925280753118","0.6158022510576453","0.45822829573476986",NA,"0.68237224699277288","0.11658020180851113","8.8387495414084041E-2","2","0.58333333333333337","P","1.0188126930571435",2016-07-21 14:00:00,"0.64414198017089908"
